feature,r
PC.Whistling,-0.0073140648057407835
RT.Whistle,-0.0073140648057407835
PC.Word Stem Completion (Overt),-0.007330707881886034
ST.Scenes,-0.0074752381906675715
PC.Thirst Induction,-0.00752655617800291
BD.Cognition.Time,-0.007691106771944465
ST.Film Clip,-0.008177908339743863
RM.Other,-0.008177908339743864
PC.Trauma Recall,-0.008177908339743864
RT.Blink,-0.008177908339743873
BD.Action.Rest,-0.008236071446271104
PC.Word Stem Completion (Covert),-0.008364396858098434
ST.Tactile Stimulation,-0.00843059874224255
ST.Inhalation,-0.008727761134485276
ST.Animations,-0.008959036238861403
RT.Micturate,-0.008959036238861406
BD.Emotion.Happiness.Humor,-0.008959036238861406
ST.Uniform Screen,-0.00905936649976031
BD.Cognition.Music,-0.009065789621000034
PC.Meditation,-0.009677498742310492
PC.Hand-Eye Coordination,-0.0096774987423105
PC.Imagined Objects/Scenes,-0.009910054545211384
PC.Flashing Checkerboard,-0.010285351721848928
Instruct.Update,-0.010346358824506702
PC.Stroop-Other,-0.010666210064506564
PC.Tactile Monitor/Discrimination,-0.010850606356361031
RT.Smile,-0.010852303199525704
Instruct.Experience,-0.010974689460830354
PC.Affective Words,-0.011050413436885046
PC.Estimation,-0.011548813193794692
BD.Not Defined.,-0.011569096196122316
Instruct.Not Defined.,-0.011569096196122316
RT.Not Defined.,-0.011569096196122316
ST.Not Defined.,-0.011569096196122316
SM.Not Defined.,-0.011569096196122316
RM.Not Defined.,-0.011569096196122316
RM.Leg,-0.011569096196122333
PC.Finger Tapping/Button Press,-0.011852886236132735
BD.Interoception,-0.01188852353778555
RM.Torso,-0.012134565357096902
SM.Olfactory,-0.01237525514492249
PC.Episodic Recall,-0.012674970570922466
BD.Interoception.Respiration Regulation,-0.012674970570922473
PC.Hypercapnia,-0.012674970570922473
PC.Divided Auditory Attention,-0.012779600479358343
PC.Semantic Monitor/Discrimination,-0.012786945346863332
BD.Perception.Audition,-0.01279865246238973
BD.Cognition.Soma,-0.013222406866408909
PC.Encoding,-0.013250674510773419
BD.Perception.Somesthesis.Pain,-0.013607398926314915
ST.Stories,-0.01369232735908477
PC.Self-Reflection,-0.013697256981918754
Instruct.Sing,-0.014173834281502496
Instruct.Report,-0.014618535314548277
PC.Recitation/Repetition (Covert),-0.014741918957635063
ST.Odor,-0.014836780156420596
RT.Drink,-0.015091177374432637
PC.Video Games,-0.01509117737443283
PC.Music Production,-0.015091177374432843
BD.Interoception.Thirst,-0.015186126398672693
RT.None,-0.015639161546562926
BD.Emotion.Anxiety,-0.015722562413245548
PC.Hunger/Satiety,-0.015956308341154246
PC.Gambling,-0.016263235232311185
PC.Autobiographical Recall,-0.01653313738821785
PC.Syntactic Discrimination,-0.016565199347401798
BD.Perception.Olfaction,-0.017194607695998867
RM.None,-0.017327571494013247
RM.Pelvis,-0.01756036326435
ST.Infusion,-0.017641555152437427
PC.Rest,-0.017748329093853574
PC.Affective Pictures,-0.017766378035857185
PC.Olfactory Monitor/Discrimination,-0.01783009509879654
BD.Emotion.Anger,-0.01817873531466496
BD.Action.Execution.Speech,-0.01830318368235959
PC.Micturition,-0.01831034737389631
ST.Acupuncture,-0.018674189414466292
PC.Deception,-0.01882321255967555
ST.Clicks,-0.018847819436320197
BD.Interoception.Hunger,-0.019031169521981882
PC.Acupuncture,-0.01903116952198209
ST.Music,-0.019358292056176733
PC.Pain Monitor/Discrimination,-0.01962258285665126
PC.Naming (Overt),-0.020272498861286722
PC.Grasping,-0.020432745054172974
BD.Interoception.Bladder,-0.021048042158597527
PC.Transcranial Magnetic Stimulation,-0.021185983101935982
SM.Interoceptive,-0.02143265598732561
ST.TMS,-0.021501820106009227
Instruct.Choose,-0.02159330600299246
PC.Pitch Monitor/Discrimination,-0.02184966946427903
PC.Drawing,-0.022890659898474035
BD.Emotion.Disgust,-0.023045880568071702
BD.Action.Execution,-0.023148386009959134
RT.Draw,-0.023183796915287876
Contrast.Stimulus Modality,-0.02361960012068429
RM.Foot,-0.02451944252304241
PC.Reward,-0.026181887189306866
Instruct.Attend,-0.026224364919188285
PC.Passive Viewing,-0.0271733161862575
Contrast.Session,-0.027365515552845634
ST.Faces,-0.02747551067768631
PC.Chewing/Swallowing,-0.027577221353627546
RT.Flexion/Extension,-0.02836501115979496
PC.Classical Conditioning,-0.029255329416182294
PC.Flexion/Extension,-0.02948223839737891
RM.Oral/Facial,-0.029575720129385433
BD.Emotion.Happiness,-0.02997531123344819
RT.Finger Tapping,-0.030178706301103295
PC.Emotion Induction,-0.030607887568406426
ST.None,-0.031068736831989508
Contrast.External Variable,-0.03147261199516095
