Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
Instruct.Update,1.0,-0.0,0.2009250163719712,1.458476745272067e-09,6.048889468965619,0.9331839478508861
ST.Pseudowords,0.0007996622515077548,3.3529116607587692,0.05821478722754747,2.388784691436454e-08,5.581190032875524,0.7808075511274253
Instruct.Read,3.997689616544271e-07,5.069067730930528,0.04959342213053645,2.3119139887044606e-07,5.172331139272964,0.7456128327681267
BD.Cognition.Language.Phonology,0.002695414943879683,3.000494643610828,0.05512112910320743,4.0773232457361926e-07,5.065311846260926,0.7671932324671781
SM.Visual,0.0,inf,0.021630731881969734,5.07799752208286e-07,5.02334210108508,0.7517157852240615
ST.False Font,0.8435526591995426,0.19735127168531685,0.07235972679153943,9.048285844222071e-07,4.911281975010526,0.8182801254400616
ST.Letters,1.50622097446314e-21,9.534491367964728,0.04118787413597517,9.396528140701402e-07,4.903872944055541,0.702607438705732
PC.Reading (Overt),0.36278573444424556,0.9100697348767782,0.06399825505664922,1.5771214783055907e-06,4.801206987228776,0.795739288217279
PC.Phonological Discrimination,0.02116116603766844,2.3050965614234236,0.05553716656318102,1.7052839628786625e-06,4.78553979067117,0.7672994320867558
ST.Mathematical Equation,0.04727044872747043,-1.9838689717200886,0.10862040959128337,4.134418050445899e-06,4.604508161103718,0.8767974232140803
PC.Orthographic Discrimination,0.8456051177276687,0.19472898727311702,0.05957754637535828,6.486203784988515e-05,3.994386300558681,0.7786784686471675
PC.Visual Object Identification,0.3668267615270572,0.9024332564222687,0.05386008011207798,9.233830774802054e-05,3.90988961505637,0.7564181237005762
Instruct.Fixate,2.0287936257932937e-17,8.492132589040741,0.03735143964813151,0.00020152858350507542,3.717092612337579,0.6642857761020513
PC.Reading (Covert),0.36772095924333836,0.900750560891026,0.051594871794871794,0.0002260091382901571,3.6880163418450427,0.745452738296392
BD.Cognition.Language.Speech,8.6615727418731e-14,7.459858075393283,0.03791922308731896,0.0002698017424087206,3.642691859755852,0.6670787941486308
BD.Cognition.Language.Orthography,0.2121365337118229,1.2477120312363608,0.047024477064386803,0.0007868270026768146,3.3573876947853303,0.7208651153809018
PC.Counting/Calculation,0.21238992326548645,1.2470206573328588,0.04628237952587771,0.0010730319305114913,3.27064321828096,0.7162374020156774
PC.n-back,0.022161528844380295,2.2875879405575574,0.04270245551353982,0.0014290540378562077,3.1887176116173537,0.6942052492813707
PC.Estimation,3.828432969430317e-06,-4.62048539393842,0.1044048980369735,0.0016121308670561268,3.1537029553624967,0.8707358813462636
Instruct.Inhibit,3.828432969430317e-06,-4.62048539393842,0.1044048980369735,0.0016121308670561268,3.1537029553624967,0.8707358813462636
ST.Uniform Screen,3.828432969430317e-06,-4.62048539393842,0.1044048980369735,0.0016121308670561268,3.1537029553624967,0.8707358813462636
RT.Button Press,0.0,inf,0.02659682850577133,0.0019220528424149202,3.10201951956752,0.6091520917448632
BD.Cognition.Attention,1.3268030556284724e-34,12.26912444487619,0.033211043883760054,0.0020553718833375358,3.08211243289875,0.6249341951964651
PC.Stroop-Color Word,0.5975441223887665,-0.5279354737697048,0.05353057325228333,0.0021415810123982717,3.0698614392063486,0.7515309964620128
BD.Cognition.Memory.Working,1.3385685574678134e-10,6.422724236959361,0.03643967775039424,0.0021813515370609615,3.0643614952352567,0.648818362527396
