feature,r
BD.Cognition.Soma,0.005233889643861757
PC.Physical Size,0.005233707789951198
Instruct.Rate,0.004547651210509774
Instruct.Experience,0.004029198769161162
PC.Writing,0.0040035912634166755
PC.Recitation/Repetition (Covert),0.003906534034118682
PC.Imagined Movement,0.003261432874942291
BD.Cognition.Memory.Explicit,0.0032043206700786897
PC.Episodic Recall,0.0029609329491712957
Instruct.Add,0.002959627446306708
RM.Unknown,0.0012727396622859916
RT.Unknown,0.0012727396622859916
PC.Go/No-Go,0.001178027696632039
BD.Action.Imagination,0.0009388568987110799
BD.Cognition.Time,0.0006140399689388337
PC.Tactile Monitor/Discrimination,0.00020756640294576612
BD.Action.Preparation,-0.0006914123002014234
RT.Manipulate,-0.0006969900316446979
ST.Tones,-0.0007405167764117564
RT.Write,-0.0009072514965906946
PC.Recitation/Repetition (Overt),-0.0011462379541221643
RT.Not Defined.,-0.0016712076995355838
SM.Not Defined.,-0.0016712076995355838
RM.Not Defined.,-0.0016712076995355838
Instruct.Not Defined.,-0.0016712076995355838
ST.Not Defined.,-0.0016712076995355838
BD.Not Defined.,-0.0016712076995355838
PC.Thirst Induction,-0.0017341619506317835
PC.Pointing,-0.0023406405939039444
ST.Reversed Speech,-0.0031484524805652342
PC.Oddball Discrimination,-0.003274723115744087
PC.Visual Pursuit/Tracking,-0.0032980827558551397
PC.Delay Discounting,-0.0034576527778455504
PC.Digit/Numerical,-0.003485163683299481
PC.Magnitude Comparison (Symbolic),-0.003485163683299481
BD.Pharmacology.Caffeine,-0.004180747301774087
ST.Interactive Computer Game,-0.004180747301774104
ST.Interactive Computer Program,-0.004180747301774104
RM.Wrist,-0.0041807473017741095
ST.Arrow,-0.0041807473017741225
Instruct.Maintain,-0.004180747301774124
PC.Imagined Objects/Scenes,-0.004278596120009462
Instruct.Report,-0.004493791995538852
PC.Divided Auditory Attention,-0.004904498089622846
BD.Cognition.Language.Syntax,-0.005420916597768948
PC.Music Production,-0.005587200524878677
ST.Dots,-0.005753640979289839
RT.Point,-0.005754996326852627
RT.Breath-Hold,-0.005912856413449384
BD.Interoception.Thermoregulation,-0.005912856413449386
ST.Spinner,-0.005912856413449416
BD.Perception.Vision.Color,-0.005992643030456129
PC.Naming (Overt),-0.0060529564693133815
ST.Tools,-0.006169235897900811
BD.Cognition.Space,-0.006254601475245157
PC.Stroop-Emotional,-0.006417810587307248
PC.Sexual Arousal/Gratification,-0.006503791475914602
ST.Cartoons,-0.006542972644851329
PC.Visuospatial Attention,-0.006550748919978226
