Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
LDA100_abstract_weight__71_reasoning_mind_mental,1.3459081765840163e-05,-4.352504973829436,0.14705426087379098,8.223599965921395e-22,9.597086620652123,0.6475182228731083
LDA100_abstract_weight__92_social_empathy_moral,8.517727985000602e-05,-3.9293457908345513,0.13348415518751086,1.7912572215210143e-11,6.722098554964851,0.6049058144877227
LDA100_abstract_weight__67_network_state_resting,7.171998503641342e-83,19.285050471760588,0.11789454118486184,2.0884664039379362e-11,6.699700846216133,0.5790889461109225
LDA100_abstract_weight__41_memory_retrieval_episodic,2.3708746525879483e-19,-8.994603021803421,0.13443973478830976,2.3621179822794674e-08,5.583141946678786,0.6004859113548809
LDA100_abstract_weight__94_network_control_frontoparietal,3.103025078968731e-05,-4.165770675682587,0.1218663607121742,0.0004376715488161768,3.516260367237093,0.5562084048687947
LDA100_abstract_weight__9_imagery_mental_events,7.921291339152848e-33,-11.933458300037325,0.1265115692904542,0.000799815688428181,3.3528585571498724,0.56793536040825
LDA100_abstract_weight__19_judgments_judgment_ppc,5.243339903241833e-31,-11.579364346010342,0.12614311297109693,0.0008512911500524682,3.3355556448415227,0.5667900672898342
LDA100_abstract_weight__76_memory_recognition_items,5.8802622849908236e-36,-12.518957196220056,0.1258308104972579,0.0017898651776843064,3.12305134924516,0.564753532161149
LDA100_abstract_weight__29_integration_human_order,0.0,inf,0.10938549249562364,0.019454114399841255,2.3367129563289293,0.5300851329902362
LDA100_abstract_weight__35_regulation_emotion_reappraisal,2.388692504657091e-72,-17.988706361576796,0.12220133002789749,0.06381267754122319,1.8534863729872328,0.5471690408896589
LDA100_abstract_weight__49_attention_attentional_task,6.661393003607709e-10,6.173927895134417,0.11451092997406447,0.07095680155891312,1.8057538213279105,0.5239674502127384
LDA100_abstract_weight__65_task_switching_rule,6.915894685247576e-46,-14.21968966483992,0.12024054506051993,0.07206208385470511,1.7987256850313271,0.5403998587629238
LDA100_abstract_weight__36_task_difficulty_demands,1.0900393318077045e-181,28.743565403009892,0.11179080317228597,0.09144556446885313,1.6878211597364805,0.5198407899237182
LDA100_abstract_weight__30_emotional_negative_positive,0.6280459363081545,-0.484479039619021,0.11541508466047587,0.09273725938808261,1.6811320959057245,0.5248614013941608
LDA100_abstract_weight__79_spatial_cues_cue,1.4562288534610148e-29,-11.29084918474949,0.11840294533825177,0.09517369099186339,1.668715927952999,0.5336395860407482
LDA100_abstract_weight__96_patterns_cortex_common,0.0,inf,0.09441365092514573,0.10374802876618677,1.6269485343521477,0.5945765089407445
LDA100_abstract_weight__43_prefrontal_cortex_pfc,3.2891637130451217e-277,35.57603646378097,0.11113054930393725,0.10774296370102143,1.6084211906840484,0.5192240338126618
LDA100_abstract_weight__64_ms_spatial_virtual,2.817792119046773e-68,-17.461431414376,0.12055280699954081,0.10847818672673551,1.6050709717128333,0.5404752405780753
LDA100_abstract_weight__45_memory_working_wm,9.36048480356537e-06,-4.431442332643983,0.11572734285053236,0.13716300961843078,1.4864391168427284,0.5240781333656663
LDA100_abstract_weight__78_frequency_hz_power,6.246801381205749e-40,-13.225562652865918,0.11810297538897702,0.15013590009337316,1.439051612365156,0.5312908956481628
LDA100_abstract_weight__90_reho_resting_state,6.566982832893226e-59,-16.18375016510664,0.11911896941493726,0.1527003831288393,1.4300579655281929,0.5347113715704834
LDA100_abstract_weight__95_adults_age_older,8.143985006605474e-29,-11.138544011850817,0.1163352641840951,0.23691933813255422,1.1827220102936453,0.5237985174118129
LDA100_abstract_weight__53_decision_making_risk,1.8581204065276216e-20,-9.270191483912114,0.11539554218430603,0.2916318140168473,1.0545486178909333,0.5198326174422293
LDA100_abstract_weight__28_phase_problem_problems,2.658442003042509e-95,-20.712748990139687,0.11758546062517508,0.337789056684994,0.9585429259372741,0.5270161752896639
LDA100_abstract_weight__62_scenes_scene_ppa,2.9786286074887584e-148,-25.931001465825357,0.11764229621319561,0.39037078816409054,0.8589451316481136,0.5268070405872853
LDA100_abstract_weight__55_representations_representation_abstract,0.0014390225415650668,-3.18670743900226,0.11357982038459237,0.44963026780727244,0.7560315700278951,0.5118826098408571
LDA100_abstract_weight__13_action_actions_smokers,3.35473531668167e-34,-12.193784205596312,0.11469607465903484,0.4671241468138071,0.7271662036942274,0.5152981468222393
LDA100_abstract_weight__73_parietal_frontal_inferior,0.0,inf,0.10217554605339188,0.5018519114847715,0.6715787479490235,0.5476560764274606
LDA100_abstract_weight__57_face_faces_fusiform,3.9895174176017085e-34,-12.179657899353815,0.11437072604261991,0.5161334397790781,0.6493170928260766,0.5136616505850896
LDA100_abstract_weight__12_language_comprehension_sentences,5.378787711773342e-23,-9.874336240065764,0.114026659719593,0.5180577934313669,0.6463421544537795,0.5124456894783701
LDA100_abstract_weight__0_group_control_age,0.0,inf,0.1096460091053631,0.52562199184166,0.6347032220558703,0.5122541907393222
LDA100_abstract_weight__25_feedback_error_learning,4.3577167130135566e-17,-8.40284986471106,0.11362817343786157,0.5600887220139303,0.5827097300067947,0.5106540887041182
LDA100_abstract_weight__2_model_approach_method,0.0,inf,0.1112052764297269,0.6789215898257456,0.413935164873652,0.505475993108691
LDA100_abstract_weight__42_context_influence_modulation,0.0,inf,0.11145079392550591,0.6906437991453294,0.3979815319145038,0.5048842110296968
LDA100_abstract_weight__86_women_men_sex,7.421281366015835e-59,-16.17622016194627,0.11365355943061653,0.703045694226095,0.38121233867890303,0.5094524618096403
LDA100_abstract_weight__47_magnetic_resonance_high,0.0,inf,0.055880306193458594,0.7228043867900955,0.3547132990585166,1.0
