feature,r
ST.Inhalation,-0.004394991587801523
PC.Olfactory Monitor/Discrimination,-0.004410701154308698
PC.Phonological Discrimination,-0.004815273421027989
PC.Sequence Recall/Learning,-0.0048905816907293094
PC.Tone Monitor/Discrimination,-0.004908054387297944
PC.Music Comprehension,-0.0050045236215727675
BD.Pharmacology.Caffeine,-0.005099575439716785
RM.Wrist,-0.005099575439716796
Instruct.Add,-0.005099575439716804
ST.Arrow,-0.005099575439716807
BD.Perception.Olfaction,-0.0051902600767129116
ST.Cartoons,-0.0052075710596928134
SM.Olfactory,-0.005564707595866323
PC.Thirst Induction,-0.005758185310768225
PC.Stroop-Counting,-0.005890623072825657
BD.Cognition.Time,-0.007029200122323607
ST.Letters and abstract objects,-0.007212360654231129
ST.Spinner,-0.007212360654231133
RM.Other,-0.007224440430307276
ST.Abstract Patterns,-0.007469127134858497
PC.Imagined Objects/Scenes,-0.007510461941527434
PC.Visuospatial Attention,-0.0075759151051563
ST.Music,-0.007990375009203828
PC.Pointing,-0.008162836495589272
PC.Fixation,-0.008220800117805151
BD.Pharmacology.Alcohol,-0.008343185129481255
PC.Sexual Arousal/Gratification,-0.008585779525229932
ST.Animations,-0.008677987771695227
RT.Swallow,-0.008775047723997951
Instruct.Predict,-0.008833879798643052
PC.Fluency Induction,-0.00883387979864306
PC.Cued Speech,-0.00883387979864306
RM.Shoulder,-0.00883387979864312
ST.Braille,-0.008833879798643154
ST.Odor,-0.009020299221514382
BD.Action.Motor Learning,-0.00922039119207464
RT.Whistle,-0.009715459838520648
PC.Whistling,-0.009715459838520648
BD.Cognition.Language.Orthography,-0.009796478761443324
ST.Blurred disk,-0.00983688322790777
PC.Physical Size,-0.010201153396069178
PC.Luminance,-0.01020115339606918
ST.Air Puff,-0.0102011533960692
BD.Cognition.Language,-0.010358281623168195
PC.Hunger/Satiety,-0.010404132924453325
Instruct.Name,-0.010779531789301095
Instruct.Report,-0.011184880049280891
RT.Blink,-0.011405982808252101
RM.Torso,-0.011540239963471513
BD.Interoception.Respiration Regulation,-0.011716227281640262
PC.Hypercapnia,-0.011716227281640262
RT.Micturate,-0.01175178543089745
Instruct.Experience,-0.011784309060027212
PC.Taste,-0.011812560784553266
RT.Smile,-0.011977895822317397
PC.Figurative Language,-0.012075652835989431
ST.Noise,-0.012305433483163144
ST.False Font,-0.012475901020080154
PC.Magnitude Comparison (Non-symbolic),-0.012495446154897975
Instruct.Read,-0.012875462595349774
PC.Chewing/Swallowing,-0.012917222177335154
RT.Manipulate,-0.013167561585395287
ST.Pseudowords,-0.013253770617099899
PC.Meditation,-0.01349750812750391
PC.Digit/Numerical,-0.013497508127503978
PC.Magnitude Comparison (Symbolic),-0.013497508127503978
BD.Perception.Vision.Color,-0.013593343242398357
BD.Action.Rest,-0.013692853344422311
BD.Interoception.Hunger,-0.013788618962523919
ST.Numbers,-0.013913945699442676
BD.Cognition.Space,-0.013934097536520931
PC.Writing,-0.014430388062288696
PC.Word Generation (Covert),-0.014569482443025042
PC.Gambling,-0.015686170456244635
BD.Cognition.Language.Semantics,-0.015883592417251405
RM.Leg,-0.016135777858830608
RT.Write,-0.016244648581643796
BD.Interoception.Sleep,-0.01669181726827322
ST.Tools,-0.01677794600407055
ST.Electricity,-0.0168194204250915
BD.Emotion.Happiness,-0.017569778277145624
PC.Syntactic Discrimination,-0.017590573401780912
PC.Isometric Force,-0.017914895541119795
PC.Reading (Overt),-0.018584184719297448
PC.Affective Words,-0.018916887821396746
RT.Drink,-0.01925018401465093
Contrast.Instruction,-0.019276021836468923
ST.Tactile Stimulation,-0.01933142474494645
RM.Foot,-0.01945625550815277
PC.Video Games,-0.019485980719839036
PC.Rest,-0.01968785108001245
PC.Flashing Checkerboard,-0.019768686982727324
BD.Action.Execution.Speech,-0.020416475470567283
RT.Speech,-0.020814194489665355
SM.Tactile,-0.020999064432453248
PC.Object Manipulation/Discrimination,-0.021048133891710334
BD.Action.Imagination,-0.0214231932005227
PC.Mental Rotation,-0.021451575237638104
PC.Tactile Monitor/Discrimination,-0.021766990508684712
BD.Perception.Vision,-0.022355920130936357
Contrast.Group,-0.02341349955656619
BD.Action.Observation,-0.02471280321377306
PC.Imagined Movement,-0.0249391761612106
ST.Sounds (Environmental),-0.026893410173000506
PC.Pitch Monitor/Discrimination,-0.02757577727032658
Instruct.Imagine,-0.02827769501095804
BD.Perception.Gustation,-0.029156583521296898
SM.Gustatory,-0.029358896397613507
PC.Drawing,-0.029529290580631157
PC.Visual Pursuit/Tracking,-0.029900239433015653
RT.Draw,-0.029968134679661747
ST.Abstract/Geometrical,-0.03013907953918375
PC.Naming (Covert),-0.03026639849149524
ST.Food,-0.030598792881373505
