feature,r
BD.Not Defined.,0.009540896606708949
SM.Not Defined.,0.009540896606708949
Instruct.Not Defined.,0.009540896606708949
RT.Not Defined.,0.009540896606708949
ST.Not Defined.,0.009540896606708949
RM.Not Defined.,0.009540896606708949
PC.Oddball Discrimination,0.00946263465401932
PC.Thirst Induction,0.008281347802829941
Instruct.Inhibit,0.007798534234578115
ST.Abstract Patterns,0.006778972182590398
PC.Drawing,0.00652644140639204
BD.Action.Imagination,0.0064657891547370725
PC.Pointing,0.0060653971193004854
RT.Draw,0.005999123637485848
ST.Tools,0.0057250625566753624
RM.Leg,0.0056645551980620676
PC.Passive Listening,0.0054739189201635135
BD.Perception.Vision,0.005462963683068872
PC.Sexual Arousal/Gratification,0.005413377950591253
PC.Affective Words,0.00466290642190597
RM.Torso,0.004553100303947638
PC.Orthographic Discrimination,0.004132830779735567
PC.Face Monitor/Discrimination,0.0032320844685533897
PC.Wisconsin Card Sorting Test,0.0028087839919886085
RT.Speech,0.0025030389170861427
PC.Stroop-Emotional,0.0024796286260447653
ST.Video,0.002380072860430306
ST.Acupuncture,0.0020177368256117387
RT.Point,0.001985313635401021
Instruct.Rate,0.001907355578179569
Instruct.Imagine,0.0018431090881886993
BD.Cognition.Memory,0.0016170942452436773
BD.Cognition.Music,0.0015856211287596546
PC.Acupuncture,0.0014381904760115845
ST.Music,0.001422708651632744
PC.Fixation,0.0013523129864470977
ST.Pictures,0.0012239311309294274
PC.Trauma Recall,0.001063549768294989
PC.Estimation,0.0005864588331769076
Instruct.Detect,0.00038278244665615864
PC.Counting/Calculation,0.00015827004253042082
ST.Air Puff,-0.00024423374019742376
PC.Music Production,-0.00028629199828064027
PC.Film Viewing,-0.00029377108210109737
PC.Go/No-Go,-0.0003483017410016987
PC.Stroop-Color Word,-0.00037206990293739216
BD.Emotion.Disgust,-0.0004588337993139052
PC.Music Comprehension,-0.0006836928452861384
PC.Lexical Decision,-0.0008286242400388641
ST.Scenes,-0.0008880572500418375
Contrast.Group,-0.0011394930688276947
PC.Task Switching,-0.0014029804197303259
BD.Interoception.Sexuality,-0.0018929841605257961
RM.Other,-0.0021443604692761484
Instruct.Add,-0.0022137010142207745
ST.Uniform Screen,-0.002298371327383563
PC.Micturition,-0.0025866170231999865
PC.Tactile Monitor/Discrimination,-0.002695084503238724
Instruct.Maintain,-0.0028113033330852077
ST.Arrow,-0.002811303333085209
RM.Wrist,-0.0028113033330852276
PC.Multi-Tasking,-0.002811303333085233
ST.Interactive Computer Game,-0.0028113033330852345
ST.Interactive Computer Program,-0.0028113033330852345
BD.Pharmacology.Caffeine,-0.0028113033330852606
BD.Interoception.Thermoregulation,-0.0029195526977360514
ST.Infusion,-0.0030424136549974685
ST.Animations,-0.003105737915680643
PC.Visuospatial Attention,-0.003598951088352011
ST.Faces,-0.003921763511818095
PC.Reward,-0.003921855793329309
RT.Breath-Hold,-0.003976043454272044
ST.Letters and abstract objects,-0.003976043454272045
ST.Spinner,-0.0039760434542720465
RM.Unknown,-0.0039760434542720465
RT.Unknown,-0.0039760434542720465
BD.Pharmacology.Alcohol,-0.004179815477937835
BD.Interoception.Thirst,-0.004255421889431033
PC.Flanker,-0.0043796501368145455
ST.Braille,-0.004524886495100348
Instruct.Track,-0.004563649280429656
PC.Delayed Match to Sample,-0.004660132948409299
ST.Blurred disk,-0.004727131137721605
RT.Manipulate,-0.004828540919748076
ST.Instruction,-0.004869957512262681
Instruct.Predict,-0.004869957512262705
PC.Cued Speech,-0.004869957512262716
PC.Fluency Induction,-0.004869957512262716
ST.Playing Cards,-0.004869957512262717
PC.Visual Motion,-0.004869957512262766
RM.Shoulder,-0.0048699575122627915
BD.Action.Execution.Speech,-0.005043082045624101
PC.Video Games,-0.005364505710903469
BD.Interoception.Sleep,-0.005402707241632355
PC.Stroop-Counting,-0.0056237106172264215
PC.Physical Size,-0.005623710617226438
PC.Luminance,-0.005623710617226438
ST.Noise,-0.005673405089720266
RM.Pelvis,-0.005702708034303196
BD.Action.Inhibition,-0.005920895660268163
PC.Affective Pictures,-0.00600812376571599
Instruct.Sing,-0.00611042273314641
BD.Interoception.Bladder,-0.0061758477647899995
RT.Blink,-0.0062879111928055755
PC.Gambling,-0.0062998539080912136
BD.Action.Rest,-0.006389044503969919
PC.Naming (Covert),-0.006479282235405666
PC.Word Stem Completion (Covert),-0.006522437586715138
Instruct.None,-0.00654514819529884
PC.Stroop-Other,-0.00662006374700273
PC.Tower of London,-0.006650968988745265
BD.Emotion.Anger,-0.006651463844095233
BD.Emotion.Happiness.Humor,-0.00688851255146875
PC.Magnitude Comparison (Non-symbolic),-0.0068885125514688
RT.Micturate,-0.006888512551468814
PC.Driving,-0.006888512551468821
Contrast.Experience Dependent Change,-0.007041212900928532
PC.Rest,-0.007431630341753532
PC.Meditation,-0.007440931119807704
PC.Digit/Numerical,-0.007440931119807722
PC.Magnitude Comparison (Symbolic),-0.007440931119807722
SM.Interoceptive,-0.007658773784417766
PC.Visual Object Identification,-0.007813710157425578
RT.Grasp,-0.00785338568542461
ST.Tactile Stimulation,-0.007931425858805245
PC.Writing,-0.007955210887021837
Instruct.Update,-0.007955210887021908
ST.Reversed Speech,-0.008422636750434732
Instruct.Experience,-0.008438327972318785
PC.Divided Auditory Attention,-0.008601105254138519
PC.Emotion Induction,-0.008740131232191709
ST.Tones,-0.008954134951979763
RM.Foot,-0.009157104934365454
PC.Flashing Checkerboard,-0.009276479373082295
RT.Drink,-0.009427076681001739
PC.Tone Monitor/Discrimination,-0.009556844377057916
Instruct.Report,-0.009729313688490792
PC.Hypercapnia,-0.009745656959011603
BD.Interoception.Respiration Regulation,-0.009745656959011603
RT.Write,-0.010144266063546294
RT.Smile,-0.010269889272163686
PC.Saccades,-0.010409181986247606
PC.Word Stem Completion (Overt),-0.01052789232649217
PC.Isometric Force,-0.01071506805741597
ST.Numbers,-0.010726800894330528
BD.Cognition.Attention,-0.0108091378144239
PC.Anti-Saccades,-0.0110444861768379
PC.Object Manipulation/Discrimination,-0.011240724435509889
ST.Inhalation,-0.01145836216605087
PC.Self-Reflection,-0.011940638564300237
PC.Imagined Movement,-0.01194265188371667
ST.Symbols,-0.01203701734659794
PC.Hunger/Satiety,-0.012268644456015276
RT.Saccades,-0.012283194976335423
Instruct.Count,-0.012464369450862368
ST.Objects,-0.012538713098013387
BD.Perception.Olfaction,-0.012552573086086065
PC.Recitation/Repetition (Covert),-0.012588189211674934
BD.Perception.Vision.Color,-0.012588189211674981
BD.Emotion.Happiness,-0.012633045344283245
ST.Odor,-0.012870198346813062
BD.Interoception,-0.01288537485538745
ST.False Font,-0.012987364442224002
PC.Olfactory Monitor/Discrimination,-0.013050861091372334
RM.Oral/Facial,-0.013135857221604713
RM.Ocular,-0.013208070091473997
ST.Pain,-0.01331813334798616
SM.Olfactory,-0.01335966649799895
BD.Action.Observation,-0.01364980127185217
Contrast.Stimulus Type,-0.013683053218313824
PC.n-back,-0.013990675337048534
PC.Finger Tapping/Button Press,-0.01418416512037195
BD.Cognition.Time,-0.014222822304314944
Contrast.Session,-0.014535806404624037
BD.Interoception.Hunger,-0.014632874187141858
BD.Emotion.Anxiety,-0.014770410333046349
ST.Sounds (Environmental),-0.015265637658876799
BD.Emotion.Fear,-0.015289225234529644
BD.Emotion.Sadness,-0.016269661999577478
PC.Paired Associate Recall,-0.016438626368709332
PC.Transcranial Magnetic Stimulation,-0.016618397842328613
SM.Auditory,-0.016804080839986604
PC.Sequence Recall/Learning,-0.01680609805141659
ST.TMS,-0.016856665471774
BD.Action.Preparation,-0.017080605392379232
ST.Syllables,-0.017246236726183535
ST.Shapes,-0.017427637676685943
ST.Abstract/Geometrical,-0.017526645597983486
PC.Pitch Monitor/Discrimination,-0.017775119592617083
PC.Recitation/Repetition (Overt),-0.018145942301982687
PC.Grasping,-0.01820385796353418
Instruct.Encode,-0.018623833455530456
PC.Flexion/Extension,-0.018915596855329658
Instruct.Repeat,-0.019148952362670685
PC.Encoding,-0.01955796878795916
BD.Cognition.Space,-0.019676921839558967
BD.Perception.Audition,-0.019989245340610338
PC.Chewing/Swallowing,-0.019992213162396293
BD.Cognition.Language.Phonology,-0.02082598973192959
BD.Perception.Vision.Motion,-0.020988585358975038
PC.Classical Conditioning,-0.021356977141678942
PC.Phonological Discrimination,-0.02171254079461477
PC.Visual Pursuit/Tracking,-0.022119432849648672
PC.Taste,-0.022941761679094615
ST.Letters,-0.023350920353535178
BD.Perception.Gustation,-0.023616120062155247
ST.Heat,-0.02444470772749626
Instruct.Fixate,-0.02469686950769926
ST.Electricity,-0.024768005834230614
PC.Passive Viewing,-0.025477046890061368
Instruct.Name,-0.025731306012078785
PC.Naming (Overt),-0.025823212567270187
PC.Mental Rotation,-0.02738550706837385
Contrast.Instruction,-0.0277904813939488
BD.Cognition.Memory.Working,-0.028172074024954374
BD.Perception.Vision.Shape,-0.028198769462498927
RT.Swallow,-0.028723950100337965
ST.Clicks,-0.02914004799233442
SM.Gustatory,-0.029764761984261902
ST.Food,-0.030292118831731482
ST.Fixation Point,-0.03199653928675124
BD.Perception.Somesthesis,-0.03204978582025088
PC.Vibrotactile Monitor/Discrimination,-0.03209495899744479
ST.Vibration,-0.032222081617234624
RT.Finger Tapping,-0.032268924525603294
RT.Flexion/Extension,-0.032613374994877424
