Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
PC.Flanker,0.0402530419181664,-2.051142804189929,0.14965326408341115,9.125749385448943e-09,5.7462256722082685,0.8661998147756999
RT.Button Press,0.0,inf,0.039543322007227835,1.295848632917888e-07,5.27943213437818,0.6519561223292367
PC.Multi-Tasking,1.0,-0.0,0.5203480764197854,1.2492223604539347e-06,4.847666403911546,0.9608952596504463
Instruct.Discriminate,0.0,inf,0.04256734865378628,2.4728325932264473e-06,4.710356995246729,0.6268981767097527
PC.Film Viewing,0.010544918812578323,2.5574286493951295,0.07204856912535268,3.3516570328432306e-06,4.6480019764552525,0.7286751234248472
ST.Abstract Patterns,1.0,-0.0,0.2702906139547061,3.446090154726561e-06,4.642265879150048,0.9249303789805061
BD.Cognition.Attention,2.1616529195024716e-57,15.96723285611903,0.05060805562641338,3.53432298295641e-05,4.1359869362610295,0.6338017001659388
ST.Video,0.01078782308839405,2.5494976734064227,0.06711519257289383,3.593347891171185e-05,4.132182590148705,0.7079069640691639
Instruct.Inhibit,1.0,-0.0,0.15660734705546026,0.00010033420675326934,3.889782259741108,0.8707358813462636
RM.Hand,0.0,inf,0.038843351351039196,0.00017378190604315348,3.7543643796312036,0.6123088988354363
PC.Oddball Discrimination,0.03160070822026873,-2.149425217590621,0.09329701426453885,0.0006176918453278154,3.4237246009853073,0.7842773135252245
BD.Action.Inhibition,0.049926755982151225,1.9605909752865713,0.06106692707875119,0.0011461185528320132,3.251960731093318,0.6763783573524398
ST.Pseudowords,0.1672958941145689,1.3809449288972266,0.06274124726105922,0.0011747806098240784,3.244933484825773,0.6842275983240979
PC.Wisconsin Card Sorting Test,0.08749996129544574,-1.7087354666772048,0.08150632975795671,0.0016905418145395854,3.139815649870824,0.7533587753770199
PC.Delayed Match to Sample,0.0949235175667182,1.6699790049621657,0.06089653696268304,0.0016937764668910383,3.1392555838679326,0.6748477411144441
SM.Visual,0.0,inf,0.03681501552086161,0.003037606152780108,2.9639064512631133,0.6061243801809304
PC.Counting/Calculation,0.42675481716813235,0.7947570880913873,0.06133729496483842,0.0038094125353295904,2.8935272340407137,0.6755508881203716
PC.Pitch Monitor/Discrimination,0.17978362455288785,-1.3414215504740277,0.07271879977464475,0.004326779334415739,2.8532997089240997,0.7237685318029651
BD.Cognition.Reasoning,0.16864301699015344,1.3765771581216546,0.058680781077783024,0.0052260210422175515,2.7927614841726056,0.6614224397708751
BD.Cognition.Memory.Working,8.668869936418235e-12,6.827033101008618,0.05103721739268252,0.005267305230700142,2.790214991193732,0.617659902762817
ST.Digits,7.301048639388442e-05,3.9662558611413665,0.053299559270560015,0.007149654071527609,2.6897921217371854,0.6302440719187006
PC.Tone Monitor/Discrimination,0.31215443399745074,-1.0107117032626254,0.06743996318299725,0.0075321456574701405,2.672352603058845,0.7023791060516764
ST.Sounds (Environmental),0.0940002346272467,-1.6746636938591606,0.07236816183076171,0.008173857394680382,2.6448026486951295,0.7218479045013407
BD.Cognition.Music,0.18331335487166692,-1.3306221973852166,0.06829859119015746,0.010104961085908018,2.5722167317320874,0.7056188165017733
ST.Braille,1.0,-0.0,0.1870200698080279,0.010439891695374983,2.560908270651054,0.8911699521754345
Contrast.Stimulus Type,0.0,inf,0.03779868989186672,0.010967839211953016,2.543721823148694,0.5860194677340335
BD.Emotion.Anger,0.013675252587217534,-2.465682408583447,0.07833690330477355,0.012153847981800988,2.5076456524338018,0.7421730044335072
PC.Stroop-Color Word,0.185062360806671,-1.325328076000731,0.06609347523168008,0.015347367941624779,2.424076599266404,0.6956361627692875
PC.Task Switching,0.48736215631065705,-0.6945104393886802,0.06173844654171651,0.017685443702790574,2.3721388390612916,0.6748901049609761
PC.Estimation,1.0,-0.0,0.11121831522774919,0.01803238351700595,2.3649525007422216,0.8173931669701189
BD.Interoception.Sexuality,0.09749561470000387,-1.657118029376187,0.06744526928831329,0.018820036343866912,2.3490765662836224,0.7012693076383465
BD.Action.Observation,0.31556025787382136,-1.0036232203522473,0.0629553121328128,0.019238556287744197,2.340875986311183,0.6807549896143773
PC.Go/No-Go,0.4294043683514872,0.7902113162325778,0.05487564338580606,0.029575325677660774,2.175731736304295,0.6356867779204108
PC.Reasoning/Problem Solving,0.6966824154834445,-0.3898027427322365,0.05800305368787999,0.03132911478266644,2.1528672274137954,0.6539489228768741
ST.Dots,1.0,-0.0,0.1453560675481084,0.034448649653903575,2.114780616695012,0.8599572216593493
PC.Orthographic Discrimination,0.18877488631360967,-1.3142119554644784,0.061380235586000365,0.0369387209592163,2.0864407060185313,0.6718304843304843
ST.Asian Characters,0.3180836604619576,-0.9984036581593009,0.05959587839302067,0.03819929402023476,2.072709812533437,0.6623559426409783
ST.Letters,6.447594005035093e-11,6.532974929658065,0.04786158291318053,0.042204252491158334,2.031500464279981,0.5878419918235338
Contrast.Instruction,0.0,inf,0.04086911233558917,0.053587948253738124,1.9301524740964426,0.553450915041058
Instruct.Sing,4.03233140835336e-12,-6.93604362015169,0.0869865408145429,0.06991177085882846,1.8124818826016043,0.7664020898221642
ST.False Font,0.04951290236056559,-1.964148247991365,0.059693057806403146,0.09139092616692346,1.6881057745734436,0.6612776369833085
PC.Music Production,2.2323200933763395e-08,-5.592959008207226,0.07914873266379722,0.10902903545671262,1.6025726527229525,0.743202416918429
RT.Drink,2.2323200933763395e-08,-5.592959008207226,0.07914873266379722,0.10902903545671262,1.6025726527229525,0.743202416918429
Contrast.Response Modality,2.8882234724238705e-55,15.65890608039674,0.04374834672900839,0.1179428434400714,1.5634667801159008,0.5524842874633132
PC.Driving,1.0,-0.0,0.103694731788224,0.11913153922472222,1.558429199782961,0.8036409554877406
ST.Cartoons,1.0,-0.0,0.103694731788224,0.11913153922472222,1.558429199782961,0.8036409554877406
PC.Word Stem Completion (Covert),1.0,-0.0,0.103694731788224,0.11913153922472222,1.558429199782961,0.8036409554877406
PC.n-back,0.4314972097521438,0.7866321901858341,0.0497389913728091,0.13113989083451882,1.509622053203725,0.5959965804797007
ST.Shapes,1.9159895510055742e-31,11.665356454358392,0.04426886699284993,0.13913118312919473,1.479034167916375,0.5542729846914792
BD.Emotion.Disgust,0.051374829325532036,-1.9483355227214205,0.05638267355134825,0.14519271648039642,1.4567235133578205,0.6410582548969728
ST.Symbols,0.43185786447339414,0.7860164252045021,0.048852131777514116,0.1666144120922325,1.383164565344753,0.5882165452835901
PC.Reading (Covert),0.32395081198217557,-0.9863715676838605,0.05166853146853147,0.17728005866858249,1.3491771925775706,0.609046368730206
BD.Perception.Vision.Color,2.159246683543269e-06,-4.737918447698605,0.07033320215138397,0.18049934211085167,1.339219143489918,0.7109017998694396
BD.Perception.Audition,0.17226033077890002,1.3649768354466683,0.0477936213896753,0.18840715644079042,1.315305779782968,0.5793094478276825
PC.Reading (Overt),0.10796516414013985,-1.6074067782624901,0.05264629260979625,0.20440694304252074,1.2690956739431323,0.6155686526229796
Instruct.Read,0.17237554747038997,1.3646103580822742,0.0474484837640752,0.20788525219983858,1.2594017651986171,0.5760181894643444
BD.Cognition.Language.Speech,3.4692602395872284e-07,5.095988589544736,0.04529510961214166,0.2106795926545386,1.2516989230846924,0.5584512285927029
BD.Action.Preparation,0.0012521011502801772,-3.2267378572735943,0.059789266064569704,0.23377723322847888,1.1906850902886201,0.6602135602048789
BD.Interoception,9.561567414206445e-06,-4.426857903025352,0.065793083704119,0.23445142692129015,1.1889701155810117,0.6908711812165715
