feature,r
PC.Meditation,-0.005117563129446829
BD.Cognition.Memory,-0.005126499103753192
BD.Perception.Somesthesis.Pain,-0.0053180559338105865
PC.Writing,-0.005471263376437425
Instruct.Update,-0.005471263376437447
ST.Digits,-0.005699180033549899
BD.Interoception.Hunger,-0.00577095476865402
PC.Delayed Match to Sample,-0.005797597404179306
PC.Episodic Recall,-0.005863563002086698
PC.Visuospatial Attention,-0.0059216647596624095
BD.Perception.Vision.Color,-0.006056429415630286
PC.Gambling,-0.0060564294156303525
ST.Reversed Speech,-0.006117859760130918
Instruct.Not Defined.,-0.006117859760130971
RT.Not Defined.,-0.006117859760130971
BD.Not Defined.,-0.006117859760130971
SM.Not Defined.,-0.006117859760130971
ST.Not Defined.,-0.006117859760130971
RM.Not Defined.,-0.006117859760130971
PC.Recitation/Repetition (Overt),-0.006247463697283947
ST.Infusion,-0.006319535800253752
ST.Tools,-0.006416885800443485
PC.Stroop-Emotional,-0.006416885800443521
BD.Cognition.Language,-0.006613364964485559
Instruct.Attend,-0.006629901471068722
BD.Interoception.Respiration Regulation,-0.006702657761864116
PC.Hypercapnia,-0.006702657761864116
RT.Write,-0.00697680453510838
ST.Electricity,-0.007120319883952478
PC.Word Stem Completion (Overt),-0.007240646732694847
BD.Emotion.Sadness,-0.007408430113140821
RM.Foot,-0.007446257632915831
PC.Flashing Checkerboard,-0.007495272658086513
PC.Tower of London,-0.0074952726580865495
ST.Symbols,-0.007513216693082273
PC.Emotion Induction,-0.007591873371238987
ST.False Font,-0.007787162157881081
PC.Flanker,-0.007824094178692674
PC.Affective Pictures,-0.007951568959021972
PC.Object Manipulation/Discrimination,-0.007980373334866623
ST.Inhalation,-0.007980373334866689
RT.Drink,-0.007980373334866708
BD.Action.Motor Learning,-0.008049656320873363
PC.Pitch Monitor/Discrimination,-0.008121991643421133
PC.Fixation,-0.008130873758669952
PC.Self-Reflection,-0.008212274871897112
PC.Transcranial Magnetic Stimulation,-0.00834784110713461
PC.Hunger/Satiety,-0.008437863690104708
ST.TMS,-0.00855461342139918
PC.Isometric Force,-0.008657633290634811
ST.Numbers,-0.008712974764337066
PC.Pointing,-0.008802469168208019
SM.Interoceptive,-0.008839906797452763
PC.Syntactic Discrimination,-0.008872016151159227
ST.Mathematical Equation,-0.008872016151159314
RM.Pelvis,-0.008881752712548647
PC.Lexical Decision,-0.009081393792520704
BD.Interoception,-0.00908139379252078
BD.Perception.Vision.Motion,-0.009284387164161741
BD.Action.Rest,-0.009286104806031332
ST.Tones,-0.009361154579921087
PC.Chewing/Swallowing,-0.009374075481092637
Instruct.Imagine,-0.009543285459360543
PC.Micturition,-0.009682704292002332
PC.Word Generation (Covert),-0.009705262684448109
PC.Stroop-Other,-0.009930739506166821
PC.Imagined Movement,-0.010063887258001947
PC.Phonological Discrimination,-0.010149643315614756
BD.Perception.Somesthesis,-0.010177186743761207
PC.Grasping,-0.010226860084857252
PC.Pain Monitor/Discrimination,-0.010557529146668056
BD.Interoception.Bladder,-0.010792632192139632
PC.Rest,-0.011016854574139923
Instruct.Read,-0.011045546789055106
PC.Tactile Monitor/Discrimination,-0.011102953121132048
ST.Tactile Stimulation,-0.011113886057676693
RT.Saccades,-0.01129101238057444
BD.Cognition.Space,-0.011684399296976435
RM.Ocular,-0.011884362615464094
BD.Emotion.Disgust,-0.011940419407788422
BD.Cognition.Language.Phonology,-0.011999555122387737
Instruct.Recall,-0.012866075492901302
ST.Pain,-0.012883432265846652
BD.Perception.Audition,-0.013032489221704819
SM.Auditory,-0.013040723189103688
ST.Sounds (Environmental),-0.013162764788932541
PC.Reading (Covert),-0.013613455718924321
ST.Noise,-0.014112863914558066
BD.Action.Execution.Speech,-0.014141855230552733
PC.Sequence Recall/Learning,-0.014206877075869635
RM.None,-0.014417361376962054
RT.None,-0.014549558566327787
Contrast.Experience Dependent Change,-0.015526849779868101
RT.Swallow,-0.015817365932940038
Contrast.Stimulus Modality,-0.015899054638864155
PC.Flexion/Extension,-0.016284091542224356
RT.Grasp,-0.01682899272217389
BD.Cognition.Language.Speech,-0.017643243556897188
RT.Flexion/Extension,-0.017690177321777387
PC.Naming (Overt),-0.01813680569477491
Instruct.Count,-0.018343790111143662
ST.Letters,-0.018352597374982425
SM.Tactile,-0.01878229562497446
PC.Saccades,-0.01888859979192835
