feature,r
PC.Anti-Saccades,-0.006589263149694743
Instruct.Count,-0.0065925491315363535
PC.Flanker,-0.006904985418537505
PC.Stroop-Emotional,-0.00690635742814526
PC.Orthographic Discrimination,-0.006961752139132837
BD.Action.Rest,-0.00703568857157147
ST.Pain,-0.007125146055723898
BD.Interoception.Respiration Regulation,-0.007213927699752047
PC.Hypercapnia,-0.007213927699752047
PC.Affective Words,-0.0072267387628462245
ST.Video,-0.0072729286051243834
RT.Write,-0.007508986029084903
PC.Pointing,-0.007594270408159585
Instruct.Sing,-0.007609273207692358
RT.Drink,-0.007729069906378973
PC.Word Stem Completion (Overt),-0.007792953763251743
PC.Go/No-Go,-0.007854735771658605
PC.Flashing Checkerboard,-0.008067002220075704
BD.Perception.Olfaction,-0.008088780260085025
PC.Music Production,-0.008159087823120525
ST.Odor,-0.0084750276578133
PC.Olfactory Monitor/Discrimination,-0.008475027657813302
PC.Divided Auditory Attention,-0.008580704377620086
PC.Object Manipulation/Discrimination,-0.008589105739862074
PC.Video Games,-0.00858910573986208
ST.Inhalation,-0.008589105739862081
PC.Delayed Match to Sample,-0.008780443956182202
PC.Self-Reflection,-0.008838696421802784
SM.Olfactory,-0.008852123884005424
RM.Pelvis,-0.008884906148138937
Instruct.Report,-0.009081492859013374
PC.Hunger/Satiety,-0.009081492859013513
ST.Tactile Stimulation,-0.009138275728025601
PC.Film Viewing,-0.009262143943939665
PC.Recitation/Repetition (Covert),-0.009318026196258784
BD.Perception.Vision.Color,-0.009318026196258787
PC.Isometric Force,-0.009318026196258811
ST.Abstract/Geometrical,-0.009325336850183049
PC.Micturition,-0.00935692426522381
ST.Sounds (Environmental),-0.00939270725965772
RT.Saccades,-0.00941238532005712
PC.Music Comprehension,-0.009469606792925148
BD.Emotion.Fear,-0.009750366169617067
RT.Smile,-0.009774110593109335
BD.Interoception,-0.009774110593109382
RT.Speech,-0.01003400755370686
RM.Ocular,-0.010092183807413939
Contrast.Session,-0.010340114436470153
PC.Stroop-Other,-0.01038395301304929
ST.Numbers,-0.010421288268365735
PC.Emotion Induction,-0.010427639458452102
ST.Acupuncture,-0.010628368052899654
PC.Acupuncture,-0.010831542385451996
BD.Interoception.Hunger,-0.010831542385452
BD.Emotion.Happiness,-0.011017756805322828
BD.Interoception.Bladder,-0.01105254361706117
PC.Pitch Monitor/Discrimination,-0.01108533502200667
PC.Finger Tapping/Button Press,-0.01151847589980602
BD.Action.Execution.Speech,-0.01160392398309481
PC.Taste,-0.011878318002011999
PC.Imagined Movement,-0.011890443973845949
BD.Cognition.Music,-0.011926875341792095
PC.Transcranial Magnetic Stimulation,-0.0123387356358599
PC.Flexion/Extension,-0.012379840464267152
ST.Shapes,-0.012441121353291737
ST.TMS,-0.012514584393940245
BD.Action.Preparation,-0.012859203767857564
BD.Emotion.Anxiety,-0.01302816165001872
PC.Visual Pursuit/Tracking,-0.013335415428645555
ST.Tones,-0.013491121993009798
PC.Saccades,-0.013525794526117558
BD.Action.Inhibition,-0.013664064070030837
BD.Cognition.Time,-0.013735223835816669
PC.Grasping,-0.013842674442591676
ST.Objects,-0.014036333957986378
PC.Stroop-Color Word,-0.014173237013977819
PC.Sequence Recall/Learning,-0.014311096618335628
ST.Syllables,-0.014785629231927928
BD.Perception.Gustation,-0.014928989649147548
BD.Perception.Vision.Shape,-0.015067902805651252
PC.Classical Conditioning,-0.015565276490613131
PC.Chewing/Swallowing,-0.01576895441721489
BD.Cognition.Space,-0.015823074826587766
BD.Action.Observation,-0.016249266581037723
RM.Oral/Facial,-0.01626794978158483
BD.Emotion.Sadness,-0.01655380284453011
PC.Recitation/Repetition (Overt),-0.016848113012305255
ST.False Font,-0.017006248936393627
ST.Electricity,-0.017704265434793736
BD.Perception.Vision.Motion,-0.017731533752730413
PC.Passive Viewing,-0.018285285918703355
Contrast.Stimulus Type,-0.018362343176243173
PC.Tone Monitor/Discrimination,-0.01839752458300804
ST.Letters,-0.018508439960351352
SM.Gustatory,-0.01859785361473123
PC.Paired Associate Recall,-0.018918947550526605
ST.Food,-0.019027713767953012
PC.Encoding,-0.01912147592443594
BD.Cognition.Attention,-0.019367355603023852
PC.Naming (Overt),-0.01952025743145993
Instruct.Repeat,-0.01969795773534188
ST.Heat,-0.020179980338755874
RT.Swallow,-0.021262034991239992
ST.Symbols,-0.021545806293313253
Instruct.Encode,-0.021803401597713958
Instruct.Fixate,-0.02208956192869518
RT.Finger Tapping,-0.022270462397672216
PC.Mental Rotation,-0.022352071062675852
ST.Clicks,-0.022401181206437616
BD.Cognition.Memory.Working,-0.022720823039179102
Instruct.Name,-0.02317832106526905
PC.Vibrotactile Monitor/Discrimination,-0.023835877726344296
ST.Vibration,-0.023929678887671987
BD.Cognition.Language.Phonology,-0.024453241111504063
BD.Action.Execution,-0.024488951191544955
PC.Phonological Discrimination,-0.025025172873913464
BD.Perception.Somesthesis.Pain,-0.025672990585858618
PC.Pain Monitor/Discrimination,-0.02610732103337577
RT.Flexion/Extension,-0.026953944876455523
Contrast.Instruction,-0.027278550881071995
BD.Perception.Audition,-0.028083738825030825
BD.Perception.Somesthesis,-0.029659893781577785
Instruct.Move,-0.030190544932514884
SM.Auditory,-0.030568641860327813
ST.Fixation Point,-0.031501278630685976
Contrast.Response Type,-0.035345795682115856
Contrast.Response Modality,-0.037248334918818106
SM.Tactile,-0.04065572981528685
Instruct.Attend,-0.04138956323086034
Contrast.Stimulus Modality,-0.043859059775621746
Instruct.Passive/Rest,-0.04801697140424438
SM.None,-0.04821207873095198
ST.None,-0.04840519320028137
RM.None,-0.057832033886715685
RT.None,-0.05797142490965784
