feature,r
PC.Digit/Numerical,-0.005607132716672772
PC.Magnitude Comparison (Symbolic),-0.005607132716672772
PC.n-back,-0.0057384157387150095
RT.Smile,-0.005808242576171443
PC.Writing,-0.005994669553372162
Instruct.Update,-0.00599466955337227
PC.Sexual Arousal/Gratification,-0.006358723671242061
Instruct.Experience,-0.006358723671242068
BD.Action.Inhibition,-0.006373047153043287
BD.Cognition.Music,-0.006380034746885389
ST.Reversed Speech,-0.006703122316099957
RM.Leg,-0.006703122316100019
PC.Video Games,-0.006781198798126082
PC.Grasping,-0.006881678419597812
Instruct.Name,-0.006949416875948045
Instruct.Report,-0.007017040253321301
ST.Tools,-0.007030754560463674
RM.Torso,-0.007030754560463703
BD.Interoception.Sleep,-0.007282966689295698
PC.Word Stem Completion (Overt),-0.007284639339025923
PC.Recitation/Repetition (Covert),-0.007314106523950101
Instruct.Rate,-0.0073438647798899515
BD.Interoception.Respiration Regulation,-0.007343864779890005
PC.Hypercapnia,-0.007343864779890005
Contrast.Stimulus Type,-0.007428365865712806
ST.Abstract/Geometrical,-0.0074415178770342845
RT.Write,-0.007644237692259738
Instruct.Repeat,-0.007666324352419391
PC.Tower of London,-0.007794487276108047
BD.Cognition.Language.Phonology,-0.008190678126383159
Instruct.Sing,-0.008212304856526988
PC.Flashing Checkerboard,-0.008212304856527047
PC.Lexical Decision,-0.008396941979600211
RM.Foot,-0.008437882244527614
PC.Syntactic Discrimination,-0.008660976156588592
PC.Hunger/Satiety,-0.00868806141939556
ST.Inhalation,-0.00874381249147954
PC.Music Production,-0.008743812491479592
PC.Object Manipulation/Discrimination,-0.008743812491479595
BD.Emotion.Disgust,-0.008877881402232144
ST.Mathematical Equation,-0.009190865055157456
ST.Noise,-0.009253333919898998
PC.Isometric Force,-0.009485862244384361
PC.Affective Words,-0.009720753953726242
PC.Word Generation (Covert),-0.009852645018518897
BD.Interoception,-0.009950161621657422
Contrast.Session,-0.010103485826197639
BD.Action.Rest,-0.01017445623068998
PC.Anti-Saccades,-0.010393968817281305
ST.Pain,-0.010589810283137924
ST.Numbers,-0.010608996244550821
RT.Speech,-0.010754754533260332
PC.Paired Associate Recall,-0.010826407657898609
BD.Perception.Audition,-0.011138841914561425
BD.Emotion.Anxiety,-0.011316364096819333
PC.Transcranial Magnetic Stimulation,-0.011876267873008207
PC.Stroop-Other,-0.012008227403775005
ST.TMS,-0.012064816513664372
PC.Go/No-Go,-0.012215323882552047
PC.Naming (Covert),-0.012272690125855986
Instruct.None,-0.012560980624699054
PC.Rest,-0.012873532469354337
ST.Syllables,-0.01302086670076881
PC.Imagined Movement,-0.013314611208441266
Instruct.Imagine,-0.01333152045692157
PC.Oddball Discrimination,-0.013600434124514135
ST.False Font,-0.013620921149720557
PC.Visual Object Identification,-0.013742911882570522
BD.Cognition.Language.Syntax,-0.013766557948939624
BD.Emotion.Anger,-0.013930034985141419
Instruct.Detect,-0.014450606249961171
BD.Cognition.Attention,-0.014497546581126204
PC.Visual Pursuit/Tracking,-0.014595275799747206
BD.Cognition.Memory,-0.014655949725940285
ST.Tones,-0.015056135293642194
PC.Delayed Match to Sample,-0.015569311940082547
Contrast.External Variable,-0.015742447155862503
