Feature,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,lDLPFC_likeFwrd,lDLPFC_zRvrs,lDLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,Precuneus_likeFwrd,Precuneus_zRvrs,Precuneus_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Flanker,4.082898252826311,4.388593188633977,0.0013565855679367,1.9069988479262676,0.0,0.0005861878456961,0.9554256854256856,-0.0,0.0003050128982551,1.6004592700024174,0.0,0.0005081307133951,0.0,-0.0,0.0,0.0,-0.0,0.0,0.939762969271166,-0.0,0.0002902950192199,7.073824786324786,5.7462256722082685,0.0022453235769401,0.0,-0.0,0.0
Flashing Checkerboard,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Flexion/Extension,0.0,-0.0,0.0,0.4543564307516634,-1.7460167400548154,0.000827635815722,0.4097468902778637,-0.0,0.0007751632540179,0.2287926798505838,-0.0,0.0004304563943744,0.5891785350400655,-0.0,0.0011799901442227,0.2106175604232009,-0.0,0.000421374727086,0.0671716213570268,-0.0,0.0001229598447645,0.2889240892984936,-0.0,0.0005434562776044,0.3281953247371238,-0.0,0.0006119843045744
Fluency Induction,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Gambling,0.0,-0.0,0.0,3.4228184449958645,0.0,0.0007793570598049,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,7.933261442607237,0.0,0.0019839726733635,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Go/No-Go,1.5077320256419084,5.64222772928697,0.0039891235807932,1.080890035261852,2.259911889009677,0.0026457121240746,0.5169215154861089,-0.7770385016677442,0.0013140763436459,0.4948052214950424,-0.0,0.0012509495336517,0.3185510739690306,-0.0,0.0008572924806785,0.6832473969709583,-0.0083396586398796,0.0018368359439992,1.6706128603532322,6.630760463650276,0.0041093371325799,1.1715940941649443,2.175731736304295,0.0029612597781998,1.1829687941082934,2.5763498192243053,0.0029641464672319
Grasping,0.0,-0.0,0.0,0.3345612013905732,-0.0,0.0001675910669956,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.741918133635131,-0.0,0.0003734789720958,0.5318665252875778,-0.0,0.0002751162277509,0.4027727084702046,-0.0,0.0002065383119803
Hand-Eye Coordination,0.0,-0.0,0.0,1.4353754769337497,0.0,0.0001143895039391,0.0,-0.0,0.0,0.0,-0.0,0.0,4.653243376203528,0.0,0.0004077230730188,3.326851572706261,0.0,0.0002911959891549,0.0,-0.0,0.0,0.0,-0.0,0.0,1.7280248460173298,0.0,0.0001409729974
Hunger/Satiety,1.0028171147292693,0.0,0.0002344715796433,1.4051570458404077,0.0,0.0003039492533239,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.1160561612675504,0.0,0.0006773550448464,0.0,-0.0,0.0,0.0,-0.0,0.0
Hypercapnia,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Imagined Movement,0.2011987875380793,-0.0,0.0002079790146783,0.5638433763667949,-0.0,0.0005392130365197,0.4237368404211065,-0.0,0.0004208555301513,0.7098129814160667,-0.0,0.0007011166478383,0.0,-0.0,0.0,0.3267129844368344,-0.0,0.0003431623272406,0.2083951674202163,-0.0,0.0002002739308944,0.4481831965992472,-0.0,0.0004425840207977,0.0,-0.0,0.0
Imagined Objects/Scenes,1.0937729724372054,0.2842118159350963,0.0013594506052802,1.0728236917151217,0.1811516799102613,0.001233594271527,0.6910656507671433,-0.0,0.0008252740875099,0.7717484424810738,-0.0,0.0009165669457082,1.4905337565565837,0.0,0.0018844068352631,2.486544631264955,2.533200556661605,0.0031403030150776,0.9063156075634666,-0.3069057323104164,0.0010472691852965,0.7309348229267861,-0.0,0.0008678824388479,1.845078193795771,2.020617039663522,0.0021718211654564
Isometric Force,0.0,-0.0,0.0,0.3949405898072151,-0.0,8.9925814592878e-05,0.0,-0.0,0.0,1.9887363710089208,0.0,0.000467707428503,0.0,-0.0,0.0,0.0,-0.0,0.0,0.291938200513232,-0.0,6.680030028071912e-05,0.0,-0.0,0.0,0.0,-0.0,0.0
Lexical Decision,0.5603977994075329,-0.0,0.0001517169044751,0.7852348197343454,-0.0,0.0001966730462684,1.1802317290552586,0.0,0.0003070064466097,1.977037921767692,0.0,0.0005114518291689,0.0,-0.0,0.0,0.0,-0.0,0.0,1.160883667923205,0.0,0.0002921923722867,1.2483220211161388,0.0,0.0003228569849195,0.0,-0.0,0.0
Luminance,0.0,-0.0,0.0,8.34311995967742,0.0,0.0003799365666549,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,10.044144417475728,0.0,0.0004682317413644
Magnitude Comparison (Non-symbolic),0.0,-0.0,0.0,5.134227667493797,0.0,0.0003507106769122,0.0,-0.0,0.0,12.926786411557986,0.0,0.0009120294855809,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,12.362023898431666,0.0,0.0008644278302113
Magnitude Comparison (Symbolic),0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,6.341442390575615,0.0,0.0005219791395463,0.0,-0.0,0.0,0.0,-0.0,0.0,1.861794561763631,0.0,0.0001491033117586,0.0,-0.0,0.0,6.064389082249496,0.0,0.0004947354248379
Meditation,0.0,-0.0,0.0,3.4228184449958645,0.0,0.0002727749709317,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.5301310711146776,0.0,0.0002026275775181,0.0,-0.0,0.0,0.0,-0.0,0.0
Mental Rotation,0.8151240718655023,-0.8551888189792921,0.0011736117569315,0.4283099016732793,-0.0,0.000570514373886,0.8583503484038244,-0.0,0.0011874298926722,0.7189228806427971,-0.0,0.000989088661368,0.0,-0.0,0.0,0.0,-0.0,0.0,0.6332092734126573,-1.4063286569032976,0.0008475993609309,0.680902920608803,-0.0,0.000936552080221,0.1718784071439696,-0.0,0.0002343662619877
Micturition,1.264614503087795,0.0,0.0003890568246295,2.36265343990865,0.0,0.0006724541002741,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.3098466164620235,0.0,0.0003746432770168,0.0,-0.0,0.0,0.0,-0.0,0.0
Multi-Tasking,0.0,-0.0,0.0,7.025785229202037,0.0,7.998664561155989e-05,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,5.193426935445917,0.0,5.9417109197060686e-05,11.169197031039136,0.0,0.0001313054723356,0.0,-0.0,0.0
