Feature,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,lDLPFC_likeFwrd,lDLPFC_zRvrs,lDLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,Precuneus_likeFwrd,Precuneus_zRvrs,Precuneus_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Isometric Force,0.0455857274039092,-1.416271334757652,0.0,0.0574675324675324,-0.2707785594154478,0.4350282485875706,0.0216450216450216,-0.9512466732993924,0.0,0.0627902400629673,2.097500737884421,0.7963020996552805,0.0100354191263282,-0.6400129687543115,0.0,0.0140364685819231,-0.7600211450453713,0.0,0.0689459530368621,-0.5980209386532249,0.3626028635304191,0.0204643841007477,-0.9238036099244986,0.0,0.0270234815689361,-1.0688909375769535,0.0
Lexical Decision,0.0682593551311567,-0.7429907236694242,0.3329546943946874,0.0552033257386885,-0.3707035968033103,0.4117011506671709,0.0443123665469814,0.0526391206766323,0.5128878121004106,0.0355864775560353,0.5833332698539534,0.6386491242772145,0.010038052748983,-0.6713393379534033,0.0,0.0140401522109959,-0.7972214896495567,0.0,0.0893464231608832,0.0517256487377249,0.5087449933244326,0.0431314191647481,0.1099747945900737,0.5269307889096315,0.0270305734155622,-1.121209365138308,0.0
Luminance,0.045490247414583,-0.6327121405804016,0.0,0.1573995287341275,1.5032134181398402,0.7941573968187962,0.0215996858227516,-0.4249646971681711,0.0,0.0128943579002487,-0.325398290925778,0.0,0.0100143997905485,-0.2859225951424447,0.0,0.0140070689880874,-0.3395356481251633,0.0,0.0439193611729283,-0.6206206778331615,0.0,0.0204215211415106,-0.4127046457600272,0.0,0.1519014268883361,1.7371010298651446,0.8229020790692665
Magnitude Comparison (Non-symbolic),0.0455021605342411,-0.7750124105788917,0.0,0.1157413469512461,1.012348353581307,0.7199962289054398,0.0216053424119418,-0.5205414804607829,0.0,0.0961655973113351,2.178712982663415,0.8665607625099285,0.0100170223909912,-0.3502280823899566,0.0,0.0140107372004713,-0.4158989914269087,0.0,0.0439308629042817,-0.7602015146119411,0.0,0.0204268691894723,-0.505524079361239,0.0,0.1935096678451398,3.032018453474665,0.8612834103981054
Magnitude Comparison (Symbolic),0.0455081194342587,-0.8371638900308147,0.0,0.0324777370350969,-0.6973116758520681,0.0,0.0216081718177056,-0.562285874079675,0.0,0.0842625159021177,1.955721769291292,0.8476909413854352,0.0100183342063907,-0.3783143338731899,0.0,0.0140125720272393,-0.4492516671607556,0.0,0.1152997081493676,0.5150421154381203,0.6195034885607659,0.0204295442640125,-0.546064164916003,0.0,0.1697036593579286,2.7170265869921626,0.8418035497740051
Meditation,0.0455081194342587,-0.8371638900308147,0.0,0.1038408291551298,0.8376978686575388,0.6878659580217998,0.0216081718177056,-0.562285874079675,0.0,0.0128994237820848,-0.4305460280735459,0.0,0.0100183342063907,-0.3783143338731899,0.0,0.0140125720272393,-0.4492516671607556,0.0,0.1152997081493676,0.5150421154381203,0.6195034885607659,0.0204295442640125,-0.546064164916003,0.0,0.0269774751178627,-0.631825889121545,0.0
Mental Rotation,0.0798298093674123,-0.8551888189792921,0.4282615035529601,0.0455736353291495,-1.7369943135950456,0.2813142451313871,0.0387522684891805,-0.4820589351982086,0.4411101016909416,0.0215020975717228,-0.5971615671069345,0.3974965009110836,0.0101647621578527,-1.5579286365651852,0.0,0.0142173797501993,-1.850054239628676,0.0,0.0698212010330001,-1.4063286569032976,0.3672383926610876,0.033349346198137,-0.8362532592666203,0.384430709506053,0.0315788457563636,-2.189362911853616,0.1353280707748188
Micturition,0.1054187450774481,0.5063199147291396,0.5691587388554067,0.1122919401417694,1.933487818040366,0.712428691667446,0.0216592281438697,-1.0638750726797652,0.0,0.0129299028616434,-0.8146162086295281,0.0,0.0100420057757941,-0.7157910379731568,0.0,0.0140456812811761,-0.850008282414057,0.0,0.1038435284851667,0.5699791691023918,0.5777923850937958,0.0204778156996587,-1.0331827277160246,0.0,0.027041218167498,-1.1954485159534594,0.0
Multi-Tasking,0.0454723894268516,-0.3162939686563046,0.0,0.5323868097356713,3.796203331040884,0.9391667690795132,0.0215912064904475,-0.212440637669517,0.0,0.0128892959958126,-0.1626672071385904,0.0,0.0100104684637529,-0.1429332338449441,0.0,0.0140015702695629,-0.169734498135731,0.0,0.543836691965454,3.2236348504761327,0.91939364773821,0.5203480764197854,4.847666403911546,0.9608952596504464,0.0269562941638314,-0.2387139726758829,0.0
Music Comprehension,0.0677353911861774,-1.3487262382625167,0.3256617130737593,0.0546000776548243,-0.6986617489888455,0.4040071823499085,0.0436429819452533,0.0383433679648969,0.5054380463067993,0.0202902349058435,-0.5786099529097661,0.3623881739463235,0.0246728790526111,0.5555169384243155,0.5960343063970415,0.0359862162686856,0.8092870750902083,0.6129797966174845,0.0515773636187148,-2.139234215944602,0.1425614002070198,0.0497417977091826,0.7535593472041429,0.5912887362422918,0.0709163269268103,1.2591628476948196,0.6221084617701005
Music Production,0.1042601934558244,0.3835229658021303,0.5641993119520586,0.0618665247373536,-0.1017497480589108,0.4754067701514868,0.0216365066876475,-0.8768335792982422,0.0,0.0129163388408077,-0.6713972949547641,0.0,0.0393776708165563,1.1436029993403287,0.7469147894221352,0.0140309467610805,-0.700567034459148,0.0,0.1320328288671881,1.293442092888573,0.6682829935152188,0.0791487326637972,1.6025726527229525,0.743202416918429,0.027012850773669,-0.985274895547598,0.0
Naming (Covert),0.060040368980023,-1.8230758442877195,0.2379351514389845,0.0610552526834053,-0.2645361019791892,0.4679602051535561,0.0430184301371413,-0.0132172250594489,0.4981253699927646,0.0271604006715587,0.1483152799621986,0.5259758299763856,0.017178510120541,-0.3440139731547657,0.4158018997419426,0.0212059761181641,-0.6987074671102071,0.3368322732731397,0.0584557921940729,-1.758931743439827,0.2443849231960759,0.0205994982173511,-1.7339743092875994,0.0,0.05550923393258,0.1204894523075571,0.5147148779990485
Naming (Overt),0.0516708956268292,-2.5919037053861227,0.1112256013189271,0.0441835064468824,-1.5958726517134083,0.2601480461353072,0.0331988584849978,-0.9317588269264888,0.3462243401759531,0.0243979055998734,-0.1649708147026925,0.4711163762197213,0.0101244044467972,-1.3407579723883098,0.0,0.0198418855685973,-0.9385529777513638,0.2896461839230267,0.0500827537528218,-2.5292134585035626,0.1147526045621602,0.0206458443620963,-1.9352686826613892,0.0,0.0272631021704605,-2.239210947489476,0.0
Object Manipulation/Discrimination,0.0455677943876213,-1.3054807954342296,0.0,0.032520325203252,-1.0873940122087968,0.0,0.0216365066876475,-0.8768335792982422,0.0,0.0129163388408077,-0.6713972949547641,0.0,0.0100314712824547,-0.5899467277437875,0.0,0.0140309467610805,-0.700567034459148,0.0,0.0439942302648832,-1.2805323688231165,0.0,0.020456333595594,-0.8515373021481211,0.0,0.027012850773669,-0.985274895547598,0.0
Oddball Discrimination,0.1184877535436759,1.2373100112057334,0.6175383490610742,0.0932697428789599,1.4870191583281285,0.6537555253607609,0.0459635140944937,0.1770091936598794,0.5306435850900462,0.0250864663342766,-0.0561139924374923,0.486123545210385,0.0221924910646107,0.200405673231244,0.5495156859910366,0.0140752433570113,-1.0896866568504768,0.0,0.1532972709364031,2.988365564282438,0.7159690246965257,0.0932970142645388,3.4237246009853077,0.7842773135252245,0.0634861814285072,0.5477084684502458,0.5762728995578016
Olfactory Monitor/Discrimination,0.0746020902936437,-0.9566369622902984,0.3885347867906381,0.0614650424985553,-0.2345701651401417,0.4715771122595106,0.0289654156285997,-1.1775864079789349,0.2501734104046242,0.020185378660023,-0.5941102849502311,0.3589913735899137,0.0172807047756818,-0.3291907756405518,0.4193334071531392,0.0213076390244275,-0.6831807370999831,0.3400835166808854,0.0586569997282847,-1.733997886825985,0.247076285700305,0.0349575014446829,-0.499125308461783,0.4145820789315233,0.0559197559920858,0.1502179137958805,0.5183410895154668
