Feature,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,lDLPFC_likeFwrd,lDLPFC_zRvrs,lDLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,Precuneus_likeFwrd,Precuneus_zRvrs,Precuneus_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Emotion,0.1024263302147992,4.182066705031256,0.5874959551748216,0.0677536297615326,1.2135805599546483,0.5328870637607652,0.0357116691041843,-3.8423184459244384,0.3370049970447585,0.022259211397907,-2.3212292273287263,0.376834460959745,0.0224562712119858,1.820965347552748,0.5846519540444175,0.0284590655189865,0.2914474602432249,0.5125920961763997,0.0933886170715551,2.068664947121592,0.5467221142644735,0.0362715655189865,-2.4056087780996487,0.4021853438325596,0.050228040477679,-1.703597596204501,0.4429106762690536
Emotion.Anger,0.0919721542227662,0.047810725701116,0.505714238184752,0.0441936964504283,-1.111560174590501,0.2631123420460446,0.0332726438188494,-0.6445082637131946,0.3494734905964041,0.0129605263157894,-1.0696235557158589,0.0,0.0216279069767441,0.1520008125520754,0.5376344086021505,0.014078947368421,-1.1160947594613062,0.0,0.0557068543451652,-1.4996559158939846,0.2087338643229881,0.0783369033047735,2.5076456524338018,0.7421730044335072,0.0502294981640146,-0.2153026576411989,0.4629911666159
Emotion.Anxiety,0.1094734215460149,0.8116528611918425,0.5855536731865085,0.0963882032398602,1.6090545120716575,0.6650457415732303,0.0216991057338243,-1.3300022094553436,0.0,0.0257084665290872,-0.0053020514105427,0.498688352570829,0.0100604944765912,-0.8948453502295667,0.0,0.0140715412940557,-1.0626368853801833,0.0,0.1206500627200259,1.4613770470131997,0.6375717939043307,0.0205155181483429,-1.291632209383513,0.0,0.0526005206436558,-0.0727340107592485,0.4874671453298288
Emotion.Disgust,0.1174611142984636,1.7091665697165723,0.6154305368057581,0.0685519857206604,0.2749173185349339,0.5272579332790887,0.0218253968253968,-1.945894369635552,0.0,0.0189870593485051,-0.7935161629035341,0.3172737955346651,0.0220349652578568,0.2667115297341401,0.5467761183235093,0.0260693567922483,-0.216725772860379,0.4621591881648123,0.0801260597947345,-0.5018413014471299,0.4510964148973198,0.0563826735513482,1.4567235133578205,0.6410582548969728,0.0272486772486772,-2.1865504664223114,0.0
Emotion.Fear,0.1063269853200595,1.298192213071211,0.5751228528921148,0.0542319875442929,-1.0496006210566786,0.3979705481994802,0.0396407287815802,-0.4218116354614199,0.4537154604268698,0.0131263326226012,-1.9353722708165275,0.0,0.013725054071881,-1.0894219659421458,0.2620843811120424,0.0248505353499716,-0.4628063883740693,0.4342508825061245,0.0764839088217698,-0.9689136210216897,0.4232798927009037,0.0313803860962402,-1.1568548026342926,0.3438889143485633,0.0556959549631084,0.1922268709399077,0.5166798636692258
Emotion.Happiness,0.0775500770850302,-0.9196266409902007,0.411539160457932,0.0433578633777053,-1.7273957121571368,0.245360288620925,0.0271101146269901,-1.5617348817918475,0.1962053281351526,0.0130480858391839,-1.5868020067974835,0.0,0.0101337925553053,-1.3942991110062986,0.0,0.0351857227813744,0.8606306307720096,0.6046940083306632,0.05494880257495,-2.2929901863758038,0.1936038161674189,0.0311708187360309,-0.9635923694925648,0.3412902934129029,0.0430471275609281,-0.9499595227064002,0.3706971338778583
Emotion.Happiness.Humor,0.1287700231329928,0.6454719668922044,0.6471485467333277,0.0324734843524944,-0.6455428969912047,0.0,0.0216053424119418,-0.5205414804607829,0.0,0.0128977347125834,-0.3985820686438877,0.0,0.0100170223909912,-0.3502280823899566,0.0,0.0140107372004713,-0.4158989914269087,0.0,0.0439308629042817,-0.7602015146119411,0.0,0.0204268691894723,-0.505524079361239,0.0,0.0269739426476365,-0.5849188088800826,0.0
Emotion.Sadness,0.0871753318340168,-0.2435951431645375,0.4779639582674675,0.0445810418359697,-1.537089828609988,0.2670364220864097,0.021828284164572,-1.9577110105105395,0.0,0.013030824183093,-1.4990323224298685,0.0,0.0160066209312141,-0.5338605717786659,0.3718699266984798,0.0259277808226081,-0.2340670751083629,0.4591508230577659,0.0797015856216808,-0.5329145296852444,0.4481000652083704,0.0382963543930603,-0.2378716165489689,0.4662883227438159,0.0507972205948128,-0.2565449575231628,0.468717058349352
Interoception,0.0682593551311567,-0.7429907236694242,0.3329546943946874,0.0325416611993176,-1.237417451305522,0.0,0.0443123665469814,0.0526391206766323,0.5128878121004106,0.0129248130166644,-0.7640273168773142,0.0,0.010038052748983,-0.6713393379534033,0.0,0.0140401522109959,-0.7972214896495567,0.0,0.0893464231608832,0.0517256487377249,0.5087449933244326,0.065793083704119,1.1889701155810115,0.6908711812165715,0.0270305734155622,-1.121209365138308,0.0
Interoception.Bladder,0.0909210369131525,-0.0004763339920683,0.4999343056103009,0.0929319475968621,1.316105081067509,0.6521552832290685,0.0216819973718791,-1.222941701978193,0.0,0.0129434954007884,-0.936414583087322,0.0,0.0100525624178712,-0.8228134418401982,0.0,0.0140604467805519,-0.977098347621416,0.0,0.0893441643770159,0.0633964921511257,0.5087578553282525,0.0204993429697766,-1.1876603521735465,0.0,0.0421554573328554,-0.6016871343518733,0.3594200160581873
Interoception.Hunger,0.0825333605664488,-0.3052240154983326,0.4487523200659929,0.032563025210084,-1.3712899444541609,0.0,0.0401177832244008,-0.1572383356654788,0.4616037335596096,0.0129332983193277,-0.8466851472126773,0.0,0.0100446428571428,-0.7439695330631917,0.0,0.0325022370059134,0.2851631151355021,0.5697613525847236,0.0440519957983193,-1.614852703987494,0.0,0.0204831932773109,-1.073855958974261,0.0,0.027048319327731,-1.242509653003415,0.0
Interoception.Respiration Regulation,0.0455379373607653,-1.096463864447501,0.0,0.0324990171668195,-0.9132943548257614,0.0,0.0216223299698597,-0.7364461723199082,0.0,0.0129078757698859,-0.5639017250811708,0.0,0.0100248984405713,-0.4954919836296441,0.0,0.0140217533743939,-0.5884011780135792,0.0,0.0439654042720482,-1.0755098616390524,0.0,0.0204429301533219,-0.7152000123632377,0.0,0.0269951513563097,-0.8275252483939355,0.0
