feature,r
PC.Word Stem Completion (Overt),-0.006106469471356429
RT.Micturate,-0.006165794985110315
PC.Driving,-0.006165794985110316
PC.Magnitude Comparison (Non-symbolic),-0.006165794985110326
ST.Cartoons,-0.006165794985110329
BD.Emotion.Happiness.Humor,-0.0061657949851103636
ST.Animations,-0.006165794985110365
ST.Mathematical Equation,-0.00646625303930521
Instruct.Update,-0.006572318157037966
PC.Digit/Numerical,-0.006660255815789985
PC.Magnitude Comparison (Symbolic),-0.006660255815789985
PC.Meditation,-0.006660255815789986
PC.Encoding,-0.006687049777541652
BD.Cognition.Memory,-0.006704449000262115
PC.Estimation,-0.006714483394154277
ST.Inhalation,-0.0068109663136779
Contrast.Instruction,-0.006936771984815681
PC.Writing,-0.007120579229000154
PC.Figurative Language,-0.007320414652518822
PC.Sexual Arousal/Gratification,-0.007553009435011619
Instruct.Experience,-0.007553009435011619
PC.Syntactic Discrimination,-0.007651641921989542
BD.Action.Rest,-0.007715931741228624
RM.Arm,-0.007716949912564526
RM.Leg,-0.007962092507103813
ST.Not Defined.,-0.007962092507103813
RM.Not Defined.,-0.007962092507103813
Instruct.Not Defined.,-0.007962092507103813
RT.Not Defined.,-0.007962092507103813
SM.Not Defined.,-0.007962092507103813
BD.Not Defined.,-0.007962092507103813
RT.Swallow,-0.008028375103767343
BD.Interoception.Sleep,-0.008223221352130699
ST.Tools,-0.00835126013898016
BD.Cognition.Social Cognition,-0.008374853704970757
PC.Delay Discounting,-0.00855774815774101
PC.Counting/Calculation,-0.008667915046757315
BD.Interoception,-0.008675270470588478
Instruct.Rate,-0.008723178241384903
PC.Taste,-0.00880613379499407
PC.Naming (Overt),-0.008813938734534574
RT.Write,-0.009079966735184703
Instruct.Generate,-0.009155835420837309
ST.Stories,-0.009423344332388105
BD.Interoception.Hunger,-0.009661359602242918
PC.Flashing Checkerboard,-0.009754727406234759
BD.Perception.Vision.Color,-0.010052899918226712
PC.Video Games,-0.010386061993037854
RT.Drink,-0.010386061993037854
PC.Object Manipulation/Discrimination,-0.010386061993038017
PC.Theory of Mind,-0.010676637769310575
PC.Imagined Objects/Scenes,-0.010862577848905642
Instruct.Report,-0.010981463109168749
PC.Hunger/Satiety,-0.01098146310916876
PC.Isometric Force,-0.011267482396677459
PC.Lexical Decision,-0.011322609673072314
PC.Affective Words,-0.011546491107951931
Instruct.Answer,-0.011546491107951992
PC.Rest,-0.011648314249636617
RT.Smile,-0.011818985773537953
PC.Fixation,-0.011824144513787781
RT.Speech,-0.011826308620519574
PC.Autobiographical Recall,-0.012170653435434432
ST.Numbers,-0.012291072552769223
RM.Foot,-0.012960057350994415
BD.Cognition.Space,-0.013935171954665154
PC.Drawing,-0.01401209489732559
RT.Draw,-0.014235634252988131
PC.Chewing/Swallowing,-0.014637747721475802
PC.Imagined Movement,-0.014686741690227876
PC.Reading (Covert),-0.014870257502622506
BD.Emotion.Happiness,-0.014895593215258377
Instruct.Choose,-0.015019653806420074
BD.Cognition.Time,-0.0153069007668023
BD.Cognition.Language.Orthography,-0.0155412666407896
BD.Action.Observation,-0.015605455392782448
ST.Tactile Stimulation,-0.016497154786954894
PC.Semantic Monitor/Discrimination,-0.016560357125360296
PC.Grasping,-0.01673874781200538
RT.Grasp,-0.016802771376301047
BD.Perception.Vision.Shape,-0.017189306176792634
PC.Film Viewing,-0.01723493202221626
SM.Gustatory,-0.017476514757763878
Instruct.Read,-0.01748795637182805
PC.Pitch Monitor/Discrimination,-0.01748923177090513
PC.Naming (Covert),-0.017519989545264687
PC.Passive Listening,-0.017869753263812394
PC.Visual Pursuit/Tracking,-0.01792081260226275
ST.Food,-0.01805395158962676
PC.Word Generation (Covert),-0.01825399162235298
BD.Perception.Gustation,-0.018348474366651064
ST.Sounds (Environmental),-0.018594699325833908
BD.Action.Imagination,-0.01866702120819649
Instruct.Fixate,-0.01871895308385228
BD.Perception.Somesthesis,-0.018951352093198093
PC.Reading (Overt),-0.019200992597123684
ST.Fixation Point,-0.019303095314632736
ST.Abstract/Geometrical,-0.019439100295710773
PC.Emotion Induction,-0.019465087367017648
ST.Tones,-0.020185434791443677
PC.Mental Rotation,-0.020207553503675257
BD.Perception.Vision,-0.02024704986611627
RT.Saccades,-0.020387033926426372
Contrast.Group,-0.02055081343080993
PC.Tactile Monitor/Discrimination,-0.020651898688852654
RM.Ocular,-0.021073678084709283
ST.Video,-0.021242434577967914
Instruct.Imagine,-0.022600930103226887
BD.Cognition.Language.Syntax,-0.022838444640341078
Contrast.Response Type,-0.023316108934731246
RM.Oral/Facial,-0.023809300965038804
RT.Finger Tapping,-0.024546007955665857
ST.Clicks,-0.024858353909086604
PC.Vibrotactile Monitor/Discrimination,-0.02490026833729805
PC.Saccades,-0.024963167481399012
ST.Vibration,-0.02502854919398464
PC.Visual Object Identification,-0.02545946456577648
