Feature,aMPFC_likeFwrd,aMPFC_zRvrs,aMPFC_probRvrs,dACC_likeFwrd,dACC_zRvrs,dACC_probRvrs,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,ldLPFC_likeFwrd,ldLPFC_zRvrs,ldLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,pACC_likeFwrd,pACC_zRvrs,pACC_probRvrs,PCC_likeFwrd,PCC_zRvrs,PCC_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rdLPFC_likeFwrd,rdLPFC_zRvrs,rdLPFC_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rIPL_likeFwrd,rIPL_zRvrs,rIPL_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Deception,0.003095771308128,-0.5691681072281927,0.0,0.0035568436306152,-0.610363717373838,0.0,0.0534121885228458,5.824256827593672,0.9001114615694737,0.0209445902536404,-0.1656132982489912,0.4590867856062897,0.0137004347253326,-1.210250545181009,0.0,0.0107363983664866,-1.068137368889879,0.0,0.0312832504078716,5.260699570485032,0.9220958011094464,0.0207457211475127,4.459475657924289,0.9269752106484308,0.0035568436306152,-0.610363717373838,0.0,0.0140285054163331,0.7962687834388168,0.6854176072234763,0.0055987353444868,-0.7673440412091044,0.0,0.0130404932967177,1.0721715487037806,0.7373482272948033,0.0117890112785383,1.6072572099768625,0.8156226496185667,0.0214043958939229,3.63119940234132,0.8984495206533317
Delay Discounting,0.0030916984607288,-0.5111844798395565,0.0,0.0035521641889225,-0.5481833142375838,0.0,0.0174961314613991,0.7736789479895044,0.6804225226031689,0.0113800815682147,-0.9889719167794472,0.0,0.0255213912956315,-0.1359940558856368,0.4664621049401656,0.0344002355579779,1.1826868385431402,0.6921325805864141,0.0144702138189837,1.6730704810329535,0.8227080852906159,0.013483501544283,2.3375693574027547,0.8829132303403415,0.0035521641889225,-0.5481833142375838,0.0,0.0163120767317583,1.0320234625318474,0.729812770043207,0.0174303506430858,0.7862731071363254,0.6829903854793781,0.0034863833706091,-0.5430480462819902,0.0,0.0140755289091034,1.890644173886051,0.8457772337821297,0.0023023286409682,-0.4407780699766158,0.0
Delayed Match to Sample,0.0053811653676586,-0.304085252097014,0.4242770602354554,0.0124998769878759,2.007753294150404,0.7306007971264086,0.021302317056369,2.948378356770912,0.750234592674934,0.029377447941269,1.4026884830311266,0.6217299820993017,0.0428134471933553,2.9665899120501864,0.6932486693435428,0.0220566889072586,0.1563514867822323,0.5175538886255264,0.0049097214021413,-0.1388742009017353,0.4650172251800814,0.0016837284482758,-0.8601704636855091,0.0,0.0036368534482758,-1.266600365764583,0.0,0.0156585208038104,2.228073575943367,0.7290295971875798,0.019019212033538,2.330413108478953,0.7202522435120059,0.0035695043103448,-1.2547351153968291,0.0,0.0067213824594552,1.0568265198857505,0.6793557833089312,0.0023572198275862,-1.0184360781390422,0.0
Digit/Numerical,0.0030775275013095,-0.2082113695745417,0.0,0.003535882661079,-0.2232814240978968,0.0,0.0056312205343111,-0.2823725686308773,0.0,0.0113279203771608,-0.4028197360922169,0.0,0.0136196961760083,-0.4427302238834757,0.0,0.0106731272917757,-0.3907428080490518,0.0,0.00261917234154,-0.191993042261761,0.0,0.0016369827134625,-0.1516343207296591,0.0,0.003535882661079,-0.2232814240978968,0.0,0.0044525929806181,-0.2507905267980242,0.0,0.0055657412257726,-0.2807074952478948,0.0,0.0034704033525405,-0.2211897698784612,0.0,0.002226296490309,-0.1769390358340948,0.0,0.0022917757988475,-0.1795340219582946,0.0
Divided Auditory Attention,0.0030843942774642,-0.3859624146805353,0.0,0.0035437721485759,-0.4138978470495109,0.0,0.0056437852736579,-0.5234353851618117,0.0,0.0321209038806492,0.6278325363131286,0.6485911296501234,0.0136500853130332,-0.8206911400241493,0.0,0.0106969418558866,-0.7243218178807118,0.0,0.0026250164063525,-0.3558984235329281,0.0,0.0016406352539703,-0.2810852678067096,0.0,0.0243114800717504,2.027013607425343,0.8569339781801821,0.0044625278907993,-0.4648916027004712,0.0,0.0055781598634991,-0.5203488306435382,0.0,0.0034781467384171,-0.4100205375881699,0.0,0.0022312639453996,-0.3279927395959224,0.0,0.0022968893555584,-0.3328030778238739,0.0
Drawing,0.0030904786954234,-0.4924925101864142,0.0,0.0035507627564439,-0.5281384453532553,0.0,0.0056549184639663,-0.6679096123183568,0.0,0.0113755917937927,-0.9528091736107708,0.0,0.0136770120988953,-1.047211397443435,0.0,0.010718043135192,-0.9242430265292064,0.0,0.0153849525890556,1.7708178772479082,0.8333150684931507,0.0016438716465018,-0.3586680564042197,0.0,0.0290602786657494,3.305253898269658,0.8823392898584358,0.004471330878485,-0.5932070680199497,0.0,0.0055891635981062,-0.6639711330138633,0.0,0.0034850078905839,-0.5231909535852656,0.0,0.0022356654392425,-0.4185225335482935,0.0,0.0150561782597553,1.9531275651470124,0.851511758118701
Driving,0.0030771245253371,-0.1927536499907546,0.0,0.0035354196674086,-0.2067048958851169,0.0,0.0056304831740212,-0.2614090833372119,0.0,0.0945942996813757,2.372927004685251,0.8809551274656823,0.0136179127929815,-0.4098617034657758,0.0,0.0106717297368076,-0.3617338602257608,0.0,0.0026188293832656,-0.1777393796717456,0.0,0.001636768364541,-0.1403769104647601,0.0,0.0035354196674086,-0.2067048958851169,0.0,0.0044520099515516,-0.2321717085969065,0.0,0.0055650124394395,-0.259867625861916,0.0,0.003469948932827,-0.2047685271549239,0.0,0.0022260049757758,-0.1638029904541621,0.0,0.0022914757103574,-0.1662053234686223,0.0
Emotion Induction,0.0144550475260172,3.254589289638029,0.8044184535412605,0.0058931635170505,-0.4286963604509454,0.3946235987887159,0.0057889068389876,-1.5866813854326391,0.0,0.0229364691738362,0.0620716902414929,0.506961506961507,0.0275506881566918,0.0633062896448534,0.5064660560467283,0.0154885348962442,-1.237932920669869,0.3002971437812051,0.0049507833339594,-0.1200511153198563,0.4697400872699678,0.0039410902806477,0.3595251813535423,0.5900857959961869,0.0036348949919224,-1.2546419825650408,0.0,0.0068355437001415,-0.6725114769761092,0.3402189346402235,0.0124963995441509,0.4016892641488171,0.5583003457433482,0.0058258506468297,-0.4092425284758407,0.3991831470335339,0.0068051746377628,1.0848224071688235,0.6834744203165256,0.0023559504577275,-1.008820694142785,0.0
Encoding,0.0056022995147689,-0.2055686636962025,0.4484877696107965,0.0060724768387882,-0.3481727907967305,0.4137624367739425,0.0082218588914481,-0.8438672048142901,0.3055954677942444,0.0116200967221923,-2.175294372994655,0.0,0.0335341403416869,1.1408830617369723,0.5994041388195507,0.020729993330435,-0.121321129340399,0.4848169073709233,0.0026867275658248,-1.036794742327437,0.0,0.0065699939784899,1.6971198288754454,0.7648600051374261,0.0036270822138635,-1.2057572703518198,0.0,0.0045674368619022,-1.3543110549559103,0.0,0.0081546907023024,-0.8309267217657378,0.308112582781457,0.0060053086496426,-0.3288819195941094,0.4183902877697841,0.0022837184309511,-0.9555005738966448,0.0,0.0047962812450214,0.0943762309292751,0.523856439127375
Episodic Recall,0.0030795439654042,-0.2727019710527701,0.0,0.0035381994496134,-0.292439767220142,0.0,0.0056349102345695,-0.3698335791855296,0.0,0.0113353426811689,-0.5275875963727185,0.0,0.0552297645568514,1.1957285375076627,0.7544241225902125,0.0106801205608701,-0.5117700063517538,0.0,0.0026208884811951,-0.2514602404286848,0.0,0.0016380553007469,-0.1986009612574103,0.0,0.0035381994496134,-0.292439767220142,0.0,0.0044555104180317,-0.3284694352615504,0.0,0.0055693880225396,-0.3676527722756348,0.0,0.0034726772375835,-0.2897002519402294,0.0,0.0022277552090158,-0.2317434630334144,0.0,0.0022932774210457,-0.2351422103370314,0.0
Estimation,0.0030791404612159,-0.2610751537633078,0.0,0.0035377358490566,-0.2799714167769267,0.0,0.0510232037354678,2.506529201420742,0.890860277810202,0.011333857442348,-0.5050935727192359,0.0,0.1044048980369735,3.1537029553624967,0.8707358813462636,0.0106787211740041,-0.4899503754370679,0.0,0.0026205450733752,-0.2407390774692032,0.0,0.0016378406708595,-0.1901334863758128,0.0,0.0035377358490566,-0.2799714167769267,0.0,0.09523299028016,6.111886715507088,0.9545966228893058,0.0055686582809224,-0.3519776688185131,0.0,0.0034722222222222,-0.277348702426242,0.0,0.0022274633123689,-0.2218629370793304,0.0,0.0022929769392033,-0.2251167766884422,0.0
Face Monitor/Discrimination,0.0127969024329069,3.929668490833735,0.7937869025161085,0.0069276711813393,-0.0759318376736337,0.4887651890570905,0.0102091171306746,-0.4569872629938571,0.4422196972023461,0.0204876787057938,-0.6672245947422918,0.4407207620796511,0.0260959054426887,-0.3177013145913274,0.4757585405265782,0.01661556308001,-1.5070285760080886,0.3396418665207464,0.0059554489591171,0.4623764273539786,0.5685557105630281,0.0027953348382242,-0.3849644351293447,0.4037685060565275,0.0079868949084524,0.5085062643803283,0.5652600588812561,0.0068406696764484,-1.012030055028904,0.3299876254640451,0.0133173438675696,0.9677664528058296,0.5932622360336182,0.0047397792826686,-1.222223103310049,0.2381267363407858,0.0044795585653373,0.0215580058891761,0.503919372900336,0.006667450464008,1.4292932167124417,0.6771212940540287
Figurative Language,0.0030880420499342,-0.4528485925339433,0.0,0.0035479632063074,-0.4856251550927321,0.0,0.0056504599211563,-0.6141452339321348,0.0,0.0113666228646517,-0.8761113809827179,0.0,0.0136662286465177,-0.9629145572960328,0.0,0.0408812168996137,1.5652373166779328,0.7412457994447963,0.0026281208935611,-0.4175745980741056,0.0,0.0016425755584756,-0.3297965373484707,0.0,0.0035479632063074,-0.4856251550927321,0.0,0.0044678055190538,-0.5454559821272015,0.0,0.0357563811571695,2.7165587888730034,0.8474859401971157,0.0336538844423207,3.723456098356861,0.9004318759983435,0.0022339027595269,-0.3848329392650993,0.0,0.0022996057818659,-0.3904768952910853,0.0
Film Viewing,0.0153214429665457,3.455573536130048,0.8158500493258797,0.0060603923149267,-0.3533689190727541,0.412514548578396,0.0082100631465806,-0.8494553809011753,0.3045043570756454,0.0335170630122262,2.154867454612828,0.6712998687203744,0.0261369743383044,-0.1950425838027333,0.4782496947889225,0.0231139997312911,0.3643745887410096,0.5407977911792486,0.0051199113260781,-0.046386184138483,0.4882897067506396,0.0041122531237404,0.4339598966508193,0.6079392305807401,0.0109260378879484,1.357621672294416,0.6864336438255095,0.0118665188767969,0.931391436547936,0.632030343343995,0.0227398226521563,3.2631330248189325,0.7695750432046794,0.0108588606744592,1.3928743866894857,0.690680194252838,0.004716848045143,0.1187591953870471,0.5300149540696432,0.0047840252586322,0.0892862578452991,0.5225724917503334
Finger Tapping/Button Press,0.0072696156371258,0.7839091585484164,0.5908885504359906,0.0046121160179505,-1.6023276653073082,0.1862716648640092,0.0092429690994188,-1.0420830874177294,0.3717881213142375,0.0177684546692032,-1.7900202276298056,0.3384506878299632,0.0226117422500341,-1.5475801082833636,0.3799382284256857,0.0178486347007496,-1.317061499655254,0.3850631910455493,0.0044090500503467,-0.6251424417563626,0.389701418400574,0.0025585825241111,-0.6825528733137793,0.3357744067716011,0.0069770011062167,-0.0576662804920355,0.4925362723214285,0.0103332471915088,0.8367327362741903,0.5819802423200555,0.0083838625702092,-1.428044388687279,0.3074143410683965,0.0069061896064291,-0.0186306956717823,0.497586413445615,0.0039841810516213,-0.3817153035372415,0.4312587796982837,0.0040549925514089,-0.4248871526250528,0.4237277964474316
Fixation,0.0030868251674766,-0.4316891101202352,0.0,0.003546565086037,-0.4629341782447282,0.0,0.0222492228206138,1.1488871663909364,0.7490898356784415,0.0113621437015631,-0.8351748214703599,0.0,0.0136608432943649,-0.9179220940822184,0.0,0.0439073514602215,1.7223248084486835,0.7591743119266054,0.01922807478436,2.137268219451073,0.8667881134008881,0.0016419282805727,-0.314386698061836,0.0,0.003546565086037,-0.4629341782447282,0.0,0.0044660449231577,-0.5199693924556054,0.0,0.0055825561539471,-0.5819968865065306,0.0,0.0200818774902578,1.745843212120617,0.8299356808023548,0.0022330224615788,-0.3668515080652549,0.0,0.0022986995928017,-0.3722317486016831,0.0
Flanker,0.0030856092436974,-0.4094555810638215,0.0,0.0035451680672268,-0.4390914167251144,0.0,0.0610046101774042,4.92807619928318,0.910677986368528,0.0113576680672268,-0.7921603389989943,0.0,0.0321083294428882,0.3142448542139902,0.5767512305944718,0.0291540227201991,0.5660502537317852,0.6351959966638866,0.002626050420168,-0.3775616232683974,0.0,0.001641281512605,-0.2981946616577654,0.0,0.0035451680672268,-0.4390914167251144,0.0,0.0044642857142857,-0.493189113952894,0.0,0.0424860916588857,3.124757046917086,0.8717449779660047,0.0034795168067226,-0.4349780991116059,0.0,0.0022321428571428,-0.3479573467979341,0.0,0.002297794117647,-0.353060485754793,0.0
Flashing Checkerboard,0.0030807551127425,-0.3049500213285101,0.0,0.0035395909805977,-0.3270218873255957,0.0,0.0056371263765076,-0.413567813335689,0.0,0.0113398007341373,-0.5899768459516738,0.0,0.0136339800734137,-0.6484304459065906,0.0,0.0106843209229155,-0.5722887654598559,0.0,0.0026219192448872,-0.2811963748775435,0.0,0.0016386995280545,-0.2220862839293173,0.0,0.0035395909805977,-0.3270218873255957,0.0,0.0044572627163083,-0.3673122013092835,0.0,0.0055715783953854,-0.4111291176742005,0.0,0.0034740429994756,-0.3239584138940913,0.0,0.0022286313581541,-0.2591480132026888,0.0,0.0022941793392763,-0.262948675364121,0.0
Flexion/Extension,0.0031404516904984,-1.0055658119844335,0.0,0.0036081785380195,-1.078347291902618,0.0,0.0057463584124014,-1.3637305294021629,0.0,0.0115595349458773,-1.9454353325403155,0.0,0.0230727148202592,-0.6650345685138883,0.406324096363735,0.0139495356140585,-1.334073386230495,0.2240217944496003,0.0026727248429774,-0.9272386989807976,0.0,0.0016704530268608,-0.7323245083147968,0.0,0.0036081785380195,-1.078347291902618,0.0,0.0045436322330616,-1.2112036928289551,0.0,0.005679540291327,-1.3556889855047578,0.0,0.003541360416945,-1.0682455574110992,0.0,0.0022718161165308,-0.8545347240346295,0.0,0.0023386342376052,-0.8670673217232258,0.0
Fluency Induction,0.0030759162303664,-0.1362706504161586,0.0,0.0035340314136125,-0.1461337339543001,0.0,0.0056282722513089,-0.1848078405403077,0.0,0.0113219895287958,-0.2636383764725184,0.0,0.0136125654450261,-0.2897590832372559,0.0,0.0106675392670157,-0.2557342411564013,0.0,0.0026178010471204,-0.1256560426928105,0.0,0.0016361256544502,-0.0992419748905467,0.0,0.0035340314136125,-0.1461337339543001,0.0,0.0044502617801047,-0.164137954016688,0.0,0.0055628272251308,-0.183718079527961,0.0,0.0034685863874345,-0.1447647833465082,0.0,0.0022251308900523,-0.1158034623488123,0.0,0.0022905759162303,-0.1175018347656894,0.0
Gambling,0.0030827758100485,-0.35224141629926,0.0,0.0035419126328217,-0.377736168866618,0.0,0.005640823822642,-0.4777035649006252,0.0,0.0113472386199658,-0.6814699631646131,0.0,0.0136429227338318,-0.7489884986485956,0.0,0.010691328873147,-0.6610388299024798,0.0,0.0026236389872753,-0.3248040741678849,0.0,0.001639774367047,-0.2565272396148825,0.0,0.0284763216581398,2.2954467372885285,0.8779223770586203,0.004460186278368,-0.4242746711396437,0.0,0.0055752328479601,-0.4748866783498934,0.0,0.0034763216581398,-0.3741976145303783,0.0,0.002230093139184,-0.2993364709534463,0.0,0.0022956841138659,-0.3037265366330143,0.0
Go/No-Go,0.0031637049003769,-1.169961749263341,0.0,0.0104097005673066,1.223194883777234,0.6702156455833258,0.0215967865148839,3.0043970787118544,0.7537727780113365,0.0229364691738362,0.0620716902414929,0.506961506961507,0.0298089566818198,0.4884820117499612,0.5461133692535526,0.0177468034213723,-0.7590867587851624,0.3931268082704114,0.0026925148088314,-1.0788292494783402,0.0,0.0039410902806477,0.3595251813535423,0.5900857959961869,0.0058931635170505,-0.4286963604509454,0.3946235987887159,0.0113520807503976,0.8009026604836593,0.6145784494884028,0.0124963995441509,0.4016892641488171,0.5583003457433482,0.0080841191719577,0.4244036989071151,0.5753456488904379,0.0068051746377628,1.0848224071688235,0.6834744203165256,0.0023559504577275,-1.008820694142785,0.0
Grasping,0.0030925121726542,-0.5232828442772279,0.0,0.0035530990919857,-0.5611573417674856,0.0,0.005658639294644,-0.7096669176182159,0.0,0.0113830767206211,-1.0123782272988424,0.0,0.0136860113172785,-1.1126824211119708,0.0,0.0107250954072904,-0.9820261419661708,0.0,0.0026319252533228,-0.4825224743560617,0.0,0.0016449532833267,-0.3810917665236054,0.0,0.0035530990919857,-0.5611573417674856,0.0,0.0044742729306487,-0.6302940153979972,0.0,0.0055928411633109,-0.7054822069678905,0.0,0.0034873009606527,-0.5559005358042604,0.0,0.0022371364653243,-0.4446883094046773,0.0,0.0023029345966574,-0.4512101036885632,0.0
Hand-Eye Coordination,0.0030775275013095,-0.2082113695745417,0.0,0.003535882661079,-0.2232814240978968,0.0,0.0056312205343111,-0.2823725686308773,0.0,0.0113279203771608,-0.4028197360922169,0.0,0.0136196961760083,-0.4427302238834757,0.0,0.0106731272917757,-0.3907428080490518,0.0,0.00261917234154,-0.191993042261761,0.0,0.0016369827134625,-0.1516343207296591,0.0,0.003535882661079,-0.2232814240978968,0.0,0.0044525929806181,-0.2507905267980242,0.0,0.0055657412257726,-0.2807074952478948,0.0,0.0034704033525405,-0.2211897698784612,0.0,0.002226296490309,-0.1769390358340948,0.0,0.0736548679188804,5.421194671214138,0.9697739395478792
Hunger/Satiety,0.0030823714585519,-0.3432999477995485,0.0,0.0035414480587618,-0.3681475290905013,0.0,0.0056400839454354,-0.4655773038191344,0.0,0.0113457502623294,-0.6641711961054908,0.0,0.0136411332633788,-0.7299758080409041,0.0,0.0106899265477439,-0.6442586967291628,0.0,0.002623294858342,-0.316559088588782,0.0,0.0016395592864637,-0.2500154266190314,0.0,0.0035414480587618,-0.3681475290905013,0.0,0.0044596012591815,-0.4135046752456979,0.0,0.0055745015739769,-0.4628319224952023,0.0,0.0034758656873032,-0.3646987991493159,0.0,0.0022298006295907,-0.2917379674782865,0.0,0.0022953830010493,-0.2960165935821285,0.0
Hypercapnia,0.0030795439654042,-0.2727019710527701,0.0,0.0035381994496134,-0.292439767220142,0.0,0.0056349102345695,-0.3698335791855296,0.0,0.0113353426811689,-0.5275875963727185,0.0,0.0136286201022146,-0.579859807580941,0.0,0.0106801205608701,-0.5117700063517538,0.0,0.0026208884811951,-0.2514602404286848,0.0,0.0016380553007469,-0.1986009612574103,0.0,0.0035381994496134,-0.292439767220142,0.0,0.0044555104180317,-0.3284694352615504,0.0,0.0055693880225396,-0.3676527722756348,0.0,0.0034726772375835,-0.2897002519402294,0.0,0.0022277552090158,-0.2317434630334144,0.0,0.0022932774210457,-0.2351422103370314,0.0
Imagined Movement,0.0031088768355602,-0.7249296301400614,0.0,0.0035719010451117,-0.777399046551518,0.0,0.0056885831459187,-0.98313671418408,0.0,0.0291020165176799,0.8104027662829189,0.6136050004058771,0.0196446682919761,-0.8671561234950691,0.3030023650138293,0.022554318724447,0.1583812732561617,0.5278262691152852,0.0026458526260087,-0.668462271780289,0.0,0.0016536578912554,-0.5279452907288869,0.0,0.0035719010451117,-0.777399046551518,0.0,0.0044979494642148,-0.8731775032546171,0.0,0.0056224368302685,-0.9773394273493212,0.0,0.0093919893661923,0.5519860415129658,0.6337721136916241,0.0022489747321074,-0.6160487300316617,0.0,0.0023151210477576,-0.6250836945250937,0.0
Imagined Objects/Scenes,0.0031158843808008,-0.795803424343657,0.0,0.0035799522673031,-0.8534025891694663,0.0,0.0105856050998894,-0.1295950311948723,0.4676629255286166,0.0310059048864313,1.1542045141799802,0.6386519042276181,0.0284420446817951,0.1547330869318899,0.5221665782003646,0.0108061522142667,-1.4934557383609457,0.0,0.0124202157685935,2.0426951941407223,0.7971673184652786,0.0016573853089366,-0.579560625969974,0.0,0.013348351541598,1.5384404577767123,0.7417387883556256,0.009392287677455,0.1081642906360804,0.5270808582011322,0.0056351100503845,-1.0728904305930886,0.0,0.0035136568549456,-0.8454080901477695,0.0,0.0071382436573012,0.828902890421237,0.6935172413793104,0.0120887387068062,2.2810433085401542,0.8190258999837107
