Feature,aMPFC_likeFwrd,aMPFC_zRvrs,aMPFC_probRvrs,dACC_likeFwrd,dACC_zRvrs,dACC_probRvrs,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,ldLPFC_likeFwrd,ldLPFC_zRvrs,ldLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,pACC_likeFwrd,pACC_zRvrs,pACC_probRvrs,PCC_likeFwrd,PCC_zRvrs,PCC_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rdLPFC_likeFwrd,rdLPFC_zRvrs,rdLPFC_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rIPL_likeFwrd,rIPL_zRvrs,rIPL_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Multi-Tasking,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,20.143291755400057,0.0,0.0002286239123121,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Music Comprehension,0.0,-0.0,0.0,1.677331914678016,0.0,0.0014043838889656,0.0,-0.0,0.0,1.5706807524730553,0.0,0.0012122384187712,0.8709223403135851,-0.0,0.0006773466699619,0.5556805116111218,-0.0,0.0004521385320697,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.131198197473244,0.0,0.0016946180842037,1.7089796866530729,0.0,0.0013611817822304,0.0,-0.0,0.0,0.0,-0.0,0.0
Music Production,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.5067816667425242,0.0,0.0002907304081764,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.833429828624363,0.0,0.0008310990175915,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Naming (Covert),0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.6464907826902047,-0.0,0.0005136314246201,1.075412551975052,0.0,0.0008609854208553,0.0,-0.0,0.0,2.796072635135136,0.0,0.0025366481482897,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Naming (Overt),0.0,-0.0,0.0,2.110378020016574,0.0,0.0022606713117988,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.3982872770661965,0.0,0.0014556370468786,0.0,-0.0,0.0,0.0,-0.0,0.0,2.110378020016574,0.0,0.002287881583856,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Object Manipulation/Discrimination,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Oddball Discrimination,2.584852625414796,0.0,0.0013583538711328,2.2497791369351003,0.0,0.0011357471542414,1.412652016215063,0.0,0.0007068787192718,0.7022431988121122,-0.0,0.0003267853719103,0.5840772759350741,-0.0,0.0002738904080603,0.7453256036472111,-0.0,0.0003656514825866,0.0,-0.0,0.0,4.859522935779817,0.0,0.002553562848091,0.0,-0.0,0.0,1.7865893146249323,0.0,0.0009341678542038,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Olfactory Monitor/Discrimination,2.9973291081937528,0.0,0.0026507990308225,0.0,-0.0,0.0,1.6380752102919347,0.0,0.0013794589641006,1.6286065674578771,0.0,0.001275429570388,0.0,-0.0,0.0,0.8642605403994256,-0.0,0.0007135611833249,0.0,-0.0,0.0,0.0,-0.0,0.0,2.6087864460204884,0.0,0.0022430639475472,0.0,-0.0,0.0,1.657346683354193,0.0,0.0013372159191043,0.0,-0.0,0.0,0.0,-0.0,0.0,4.024984802431611,0.0,0.0035481314885428
Orthographic Discrimination,1.9218890598240976,0.0,0.0023894245964608,1.672755292809863,0.0,0.0019978462485933,1.0503347187410768,0.0,0.0012434413700565,1.566395129683224,0.0,0.0017245042444389,3.908457078392276,3.994386300558681,0.0043361044753925,2.2166573205333155,0.0,0.002572810119049,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.3283644972313615,0.0,0.0016432563675002,1.0626915977850897,0.0,0.0012053635793338,0.0,-0.0,0.0,0.0,-0.0,0.0,5.161644903527577,0.0,0.0063965563225445
Pain Monitor/Discrimination,0.0,-0.0,0.0,1.208009487319832,0.0,0.0046109451329832,0.75851758506129,-0.0,0.0028698103957944,1.0055107871332707,0.3832640447934383,0.0035378518056312,0.0,-0.0,0.0,0.6669991034281281,-0.6466958223518858,0.0024741406537314,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.5988360861586013,1.3843585081987022,0.0063209443296782,1.023255095141505,0.0,0.0037092379412865,0.4102673730520185,-0.0,0.0014897005876134,0.6395344344634406,-0.0,0.0025035186542435,0.6212620220501993,-0.0,0.0024604971698945
Paired Associate Recall,0.0,-0.0,0.0,1.2322910850549045,0.0,0.0018662779871204,2.3212925090569123,0.0,0.0034846634352046,2.6925204054956864,2.576556050861879,0.0037588528457427,0.6398434480092772,-0.0,0.0009001222455851,2.041218361747388,1.4954956788336815,0.0030042219800464,0.0,-0.0,0.0,0.0,-0.0,0.0,1.2322910850549045,0.0,0.0018887411959464,6.850088678687555,5.716857532220339,0.0107452774787565,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.9012491026561376,0.0,0.0029876553980432
Passive Listening,2.4999905605165287,0.0,0.0052229907218423,1.0879588550396004,0.0,0.0021835241077551,0.0,-0.0,0.0,0.3395940934805689,-0.0,0.0006282593224761,0.5649017131936387,-0.0,0.0010531328326892,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.263876565118801,0.0,0.0066294174230003,0.0,-0.0,0.0,1.3823477216973747,0.0,0.0026347777622412,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Passive Viewing,0.5954119530224276,-0.0,0.002098666952931,1.5546867662252275,0.0,0.0052642137004496,0.6507991114431186,-0.0,0.0021842658815098,0.6470372668683028,-0.0,0.0020195434350479,0.538160803693348,-0.0,0.001692650966251,0.3433664023564919,-0.0,0.0011298685844727,0.6996090448013526,-0.0,0.0024934568200795,1.119374471682164,0.0,0.0039452738166467,0.5182289220750759,-0.0,0.0017758585714315,0.4115347322360896,-0.0,0.0014432963646454,1.316911143155487,0.0,0.004234754616591,1.0560136525303434,0.0,0.0034015161823488,0.8230694644721793,-0.0,0.0028582116722072,1.5991063881173768,0.0,0.0056181899971107
Phonological Discrimination,0.0,-0.0,0.0,0.0,-0.0,0.0,2.469592137408851,0.0,0.0053047357953769,2.1484024085550986,1.5464882264302144,0.0042916026779487,3.829055116895935,4.78553979067117,0.0077077379685325,2.93169373367247,2.769436816056347,0.0061740296103319,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.2493230812774188,0.0,0.0025711446794814,1.0018156783828358,0.0,0.0020652413247634,0.0,-0.0,0.0,1.5170351701225795,0.0,0.003411101852937
Physical Size,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Pitch Monitor/Discrimination,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.2130666984234584,0.0,0.0010463801248136,0.5044724491039864,-0.0,0.0004385041437075,0.6437439841326942,-0.0,0.0005854155003185,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.703421273422206,0.0,0.00329121150902,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Pointing,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.55473241501717,0.0,0.0010393498960471,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Reading (Covert),1.993976901416934,0.0,0.0036546807155416,0.0,-0.0,0.0,0.5448657812011389,-0.0,0.0009509363054986,0.5417162680150052,-0.0,0.0008792231702081,2.47809148565518,3.6880163418450422,0.0040529946399112,1.4373759872177283,1.1395930583091949,0.0024594832216002,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.689094958577911,-0.0,0.0012566994928171,2.2051038674493157,0.0,0.0036872634818713,1.7682436672942623,0.0,0.0029617504525601,0.0,-0.0,0.0,0.0,-0.0,0.0
Reading (Overt),0.0,-0.0,0.0,0.0,-0.0,0.0,0.4857383904335706,-0.0,0.0006402536187788,0.2414653270363414,-0.0,0.00029598502717,2.2091755641834507,4.801206987228776,0.0027288310164303,0.7688374523427067,-0.0,0.0009935637269394,1.0443375394321768,0.0,0.0014617677873731,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.9487177583967346,4.434770635822398,0.0037238831465498,0.7881792750431522,-0.0,0.0009970549206116,3.6858971979959176,0.0,0.0050268066223741,1.193528616493916,0.0,0.0016468079765778
Reasoning/Problem Solving,1.2971866306179225,0.0,0.0024108142358682,0.0,-0.0,0.0,1.417855154396334,0.0,0.0025091448048538,0.0,-0.0,0.0,1.1724571469046607,0.0,0.0019444090640942,2.992283270627845,2.848171231147852,0.0051916827761601,1.524194290976059,0.0,0.0028643235602366,4.877421731123389,0.0,0.0090641559569865,3.3870984243912416,0.0,0.0061199779015671,0.0,-0.0,0.0,6.455411114722132,5.906341605419753,0.0109453837241126,3.451005941832586,0.0,0.0058611660305295,0.0,-0.0,0.0,1.741936332544067,0.0,0.0032269084920622
Recitation/Repetition (Covert),0.0,-0.0,0.0,0.0,-0.0,0.0,4.207078408946499,0.0,0.0010269196374868,4.18276003664045,0.0,0.0009494763571432,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,5.32071681131469,0.0,0.0013571144356686,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Recitation/Repetition (Overt),0.0,-0.0,0.0,1.4701794120259346,0.0,0.001176634583231,0.0,-0.0,0.0,0.9177998641549188,-0.0,0.0006770995964159,0.763362387013466,-0.0,0.0005675011818176,0.9741066042871224,-0.0,0.0007576302141097,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.4979186462151033,0.0,0.0011404385735413,0.0,-0.0,0.0,0.0,-0.0,0.0
Rest,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,7.502662889518414,0.0,0.0037501539650503,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.53899192901812,0.0,0.0016166443688388,0.0,-0.0,0.0,0.0,-0.0,0.0
Reward,1.0764047227133249,0.0,0.0092988399372557,1.8737415543528249,1.5594365187990178,0.0155498964164285,1.3236023189178383,0.5415523827193433,0.0108878786756646,2.047035570940369,3.4562191432420537,0.0156594496637885,0.3648391007273528,-3.0599395388347284,0.002812444296395,1.008716695671536,0.3836944467157037,0.008135168394164,1.5809694364851958,0.8232651996744466,0.0138101092148015,1.517730659025788,0.0,0.0131106330419912,0.4684353885882061,-0.0,0.0039342651733954,1.6739676386313838,1.290173957880983,0.014388757196926,0.4463913703017023,-0.0,0.0035181533894263,1.1931844803661855,0.1585550960368856,0.0094197159533434,1.487971234339008,0.0,0.0126642547115594,0.7227288852503752,-0.0,0.006223313499941
Saccades,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5009002602432971,-0.0,0.0007046590356862,1.9175568244896777,2.1246971251248734,0.0028222195469515,0.0,-0.0,0.0,0.0,-0.0,0.0,1.9293935950112189,0.0,0.0029571951061632,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Self-Reflection,38.59574468085106,0.0,0.0089044112768546,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,36.28,0.0,0.008369679766045,100.77777777777776,16.546170760299027,0.0226043132772477,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Semantic Monitor/Discrimination,1.33783920308743,0.0,0.0094310465539124,0.2911039006718019,-0.0,0.0019713722088103,0.3655723403785419,-0.0,0.0024539283360172,1.5447016232180009,1.3542358829521794,0.0096426965864787,1.3603509204470745,0.8248300104368064,0.008557290996047,0.6750753033984117,-1.4490630812232472,0.0044427548661057,1.964951329534663,1.3014577299510914,0.01400645497699,1.8863532763532764,0.0,0.0132970339746243,4.075454609405226,5.344870400864796,0.0279314051852313,0.6935122339534104,-0.0,0.0048644433030643,2.0343025529300043,2.061100854166907,0.0130833005284186,2.076174989697002,1.6993920532472953,0.0133750975812113,0.9246829786045472,-0.0,0.0064221546215027,0.8982634649301315,-0.0,0.0063117937004577
Sequence Recall/Learning,0.0,-0.0,0.0,1.8748159474459167,0.0,0.0015004789639368,2.354420027025105,0.0,0.0018677689736858,0.0,-0.0,0.0,0.4867310632792284,-0.0,0.0003618470838195,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.382119086166577,0.0,0.0018105724561732,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Sexual Arousal/Gratification,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.6394658162248352,0.0,0.0002696185448646,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Stroop-Color Word,0.0,-0.0,0.0,3.084602841835546,0.0,0.003304276810453,3.873687289746965,0.0,0.0041131037857679,3.3698840295197585,3.647029871891073,0.003327556338822,2.8028362360909527,3.069861439206349,0.0027889429632537,0.510946483003434,-0.0,0.0005319025938594,0.0,-0.0,0.0,3.33137106918239,0.0,0.0037145937242593,3.084602841835546,0.0,0.0033440483024411,0.0,-0.0,0.0,0.0,-0.0,0.0,1.5714014477275424,0.0,0.0016013147947559,0.0,-0.0,0.0,0.0,-0.0,0.0
Stroop-Counting,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,19.342973999415715,0.0,0.0009258074704285,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Stroop-Emotional,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,11.283401499659169,0.0,0.0014851494838124,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Stroop-Other,0.0,-0.0,0.0,8.94985131116518,0.0,0.0035263361883516,2.8098370395518586,0.0,0.0010973798169932,0.0,-0.0,0.0,2.323519090398652,0.0,0.0008503914396602,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.5536174323744096,0.0,0.0014502303166561,2.842893945899528,0.0,0.0010637748557775,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Syntactic Discrimination,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.979864253393666,0.0,0.0039723945495186,0.0,-0.0,0.0
Tactile Monitor/Discrimination,0.0,-0.0,0.0,0.0,-0.0,0.0,0.860218266857217,-0.0,0.0012598410748162,0.0,-0.0,0.0,1.4226686721100126,0.0,0.0019525747581026,0.0,-0.0,0.0,1.8494692737430167,0.0,0.0028763525052594,2.9591508379888265,0.0,0.0045511107852609,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.7916517339517237,0.0,0.0039238536292229,0.0,-0.0,0.0,0.0,-0.0,0.0
Task Switching,0.0,-0.0,0.0,2.3377114006284643,0.0,0.0034540614237667,2.935730596138072,0.0,0.0042995529531382,1.459380527559966,0.0,0.0019876549859738,2.427623377575713,2.6772578256435837,0.003331848252625,2.323369612894547,2.191411294987636,0.0033360841165109,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.8564178769696629,0.0,0.0028410136327247,0.7425671507878652,-0.0,0.0010419720346152,3.5727287443567097,0.0,0.0050217097209073,3.7128357539393257,0.0,0.0056261614210804,3.606754732398202,0.0,0.0055294791714349
Taste,2.194306356465831,0.0,0.0031781104457759,1.909859236183224,0.0,0.0026572824441137,0.0,-0.0,0.0,1.1922820665190066,0.0,0.0015291449835954,0.0,-0.0,0.0,0.0,-0.0,0.0,2.578309968847352,0.0,0.0037759593797951,0.0,-0.0,0.0,0.0,-0.0,0.0,1.5166529228513834,0.0,0.002185651823613,0.0,-0.0,0.0,3.891788632222418,0.0,0.0051510765419452,0.0,-0.0,0.0,0.0,-0.0,0.0
Theory of Mind,9.47373692569646,8.14061838755882,0.0237996556357387,0.0,-0.0,0.0,0.517750738962481,-0.0,0.0012385189494746,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,7.792148621385341,5.991508017774639,0.0197937026188539,7.124250168123739,0.0,0.0178963428368186,6.5965279334479066,5.715195963512937,0.0161111118269875,0.6548024051584319,-0.0,0.0016367511963201,1.0476838482534911,0.0,0.0024011837951696,0.8401238405806296,-0.0,0.0019287222697777,1.3096048103168638,0.0,0.0032413172293763,7.633125180132578,5.468727430052041,0.0191137026826446
Thirst Induction,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Tone Monitor/Discrimination,0.0,-0.0,0.0,0.0,-0.0,0.0,1.286374851858328,0.0,0.0014914785211117,0.9592043693047648,-0.0,0.0010342510318881,0.5318665252875778,-0.0,0.0005778949763564,1.3574016841695238,0.0,0.0015430124507142,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8134429210280603,-0.0,0.0009855235782831,0.6507543368224483,-0.0,0.0007229025557615,1.0436626156586437,0.0,0.0011613257269029,0.0,-0.0,0.0,0.0,-0.0,0.0
Tower of London,0.0,-0.0,0.0,0.0,-0.0,0.0,12.725542955986931,0.0,0.002329664797439,3.1629962260545548,0.0,0.0005384943389169,5.26152256834075,0.0,0.0009026624010856,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,8.047034516285853,0.0,0.0015393715396323,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Transcranial Magnetic Stimulation,0.0,-0.0,0.0,4.491317324650658,0.0,0.001935529077741,2.820129482920181,0.0,0.0012046557285902,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Trauma Recall,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,6.496369701726843,0.0,0.0003715039133719,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,25.49518675394686,0.0,0.0014931330774466,0.0,-0.0,0.0,0.0,-0.0,0.0
Vibrotactile Monitor/Discrimination,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,5.0978595626732375,0.0,0.0083867540530966,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Video Games,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,5.315590879897238,0.0,0.0010256322732891,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,17.35089098532495,0.0,0.0034549440375362,0.0,-0.0,0.0,26.274206349206345,0.0,0.0057064353046411
Visual Motion,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Visual Object Identification,0.0,-0.0,0.0,0.0,-0.0,0.0,0.6552300841167739,-0.0,0.0010795765806004,0.3257213134915754,-0.0,0.0004990811362388,2.98003682487725,3.90988961505637,0.0046012735755766,1.0371126484793107,0.0,0.0016753175608499,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.063203532717784,0.0,0.0016812043076271,1.6573466833541928,0.0,0.0028253505306606,1.6099939209726442,0.0,0.0027767985562509
Visual Pursuit/Tracking,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8697325556956704,-0.0,0.0007957898035072,1.6647641556874182,0.0,0.0015936030228688,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.064143362262938,0.0,0.0009954723718682,0.0,-0.0,0.0,0.0,-0.0,0.0,2.5843481654957063,0.0,0.0026413586752437
Visuospatial Attention,0.0,-0.0,0.0,0.7854770209030298,-0.0,0.0032109199870072,1.2330162537431284,0.6726087903036334,0.0049961186335,0.8581222945125586,-0.1942387525299907,0.0032335417911768,1.6313753511062925,2.4020117393694527,0.0061946195133739,0.9107678340532064,-0.0312539570234805,0.0036181220200829,1.5905909673286358,0.0,0.0068440053124022,0.0,-0.0,0.0,0.0,-0.0,0.0,1.2475223273165768,0.0,0.0052820528285383,0.4990089309266307,-0.0,0.0019372491808209,0.4001486710260718,-0.0,0.0015560723192762,0.6237611636582884,-0.0,0.0026150597717767,0.0,-0.0,0.0
Whistling,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Wisconsin Card Sorting Test,0.0,-0.0,0.0,0.0,-0.0,0.0,1.4692659328954376,0.0,0.0010221182002504,0.7303865331156509,-0.0,0.0004725185057901,0.6074849530240751,-0.0,0.0003960345152854,5.426368660141431,5.323092298009976,0.0037010213715271,0.0,-0.0,0.0,0.0,-0.0,0.0,4.679884082555838,0.0,0.0033240227433781,3.716378536147283,0.0,0.0027015382974159,1.4865514144589134,0.0,0.0009908179686028,2.3840918911133517,0.0,0.0015917254524078,0.0,-0.0,0.0,0.0,-0.0,0.0
Word Generation (Covert),0.0,-0.0,0.0,0.0,-0.0,0.0,1.0843596462495906,0.0,0.002051308135022,0.8085687535618333,-0.0,0.0014224593417447,1.7933640303358611,1.8861184245291465,0.0031792363065467,0.8581741985656267,-0.0,0.0015916390754814,1.16568661971831,0.0,0.0023416784113387,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0971168185584097,0.0,0.001988491114651,3.5190539463194264,0.0,0.0063889271680041,0.0,-0.0,0.0,0.0,-0.0,0.0
Word Generation (Overt),0.0,-0.0,0.0,2.432796884185773,0.0,0.0038341909349537,0.7637850682908822,-0.0,0.0011931828168894,2.278110377098816,1.8594474771017355,0.0033096033020421,1.5789787469474967,0.8308281530814726,0.0023115799054257,2.014893124939137,1.4006910742347514,0.0030860249014285,1.6421378968253968,0.0,0.0027241645420182,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.7727707749766574,-0.0,0.0011566440892184,1.2393493560946391,0.0,0.0018581211630447,1.9319269374416432,0.0,0.0031226684289488,0.0,-0.0,0.0
Word Stem Completion (Covert),0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Word Stem Completion (Overt),0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Writing,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
