feature,r
BD.Pharmacology.Alcohol,-0.005168368418440385
BD.Cognition.Memory,-0.005204519595718789
BD.Cognition.Language.Syntax,-0.005320050405749393
Instruct.Attend,-0.005377016469221306
ST.Shapes,-0.005379886231773273
RM.Arm,-0.005803883975724296
RT.Whistle,-0.005968308404197233
PC.Whistling,-0.005968308404197233
ST.Air Puff,-0.005968308404197246
ST.Blurred disk,-0.00596830840419729
PC.Luminance,-0.005968308404197295
PC.Physical Size,-0.005968308404197295
BD.Perception.Olfaction,-0.0060932128202804475
PC.Passive Viewing,-0.0061691042153676585
RT.Blink,-0.006673208451002359
ST.Film Clip,-0.006673208451002398
PC.Olfactory Monitor/Discrimination,-0.006726625119075387
ST.Odor,-0.006726625119075387
BD.Emotion.Anxiety,-0.006770155305537968
Instruct.Repeat,-0.006776213083377108
PC.Mental Rotation,-0.006908480295074006
PC.Pain Monitor/Discrimination,-0.006963138326368448
RT.Micturate,-0.007310612183246759
PC.Magnitude Comparison (Non-symbolic),-0.007310612183246759
BD.Emotion.Happiness.Humor,-0.007310612183246833
SM.Olfactory,-0.007343517543478774
PC.Isometric Force,-0.007358010638132455
ST.Scenes,-0.007896880682545578
PC.Meditation,-0.00789688068254559
PC.Hand-Eye Coordination,-0.007896880682545614
PC.Digit/Numerical,-0.007896880682545638
PC.Magnitude Comparison (Symbolic),-0.007896880682545638
BD.Cognition.Language,-0.008017938742534324
Instruct.Update,-0.008442673392321694
PC.Writing,-0.008442673392321786
BD.Interoception.Thirst,-0.008553486051278513
Instruct.Experience,-0.008747484456786183
ST.Uniform Screen,-0.008961428597494924
Instruct.Answer,-0.009059017827953965
PC.Hunger/Satiety,-0.009154369933301041
Instruct.Detect,-0.009311500655973302
PC.Video Games,-0.009438708108333853
RM.Leg,-0.009440432357406516
ST.Reversed Speech,-0.009440432357406579
BD.Cognition.Soma,-0.009480710282643108
PC.Paired Associate Recall,-0.009614334175265634
BD.Perception.Somesthesis.Pain,-0.009702730642316021
PC.Passive Listening,-0.009728245650705753
ST.Tools,-0.009901857629863838
PC.Fixation,-0.010328989379558754
PC.Lexical Decision,-0.010419940961411925
PC.Emotion Induction,-0.010736895993649445
RT.Write,-0.010765864839492137
PC.Syntactic Discrimination,-0.011102254555468998
PC.Affective Words,-0.011102254555469152
BD.Interoception.Sleep,-0.011169738776359933
ST.Stories,-0.011172998137247158
ST.Mathematical Equation,-0.011510901900972204
PC.Flashing Checkerboard,-0.011565909861174997
PC.Tower of London,-0.011565909861175007
BD.Action.Rest,-0.011595641011521494
BD.Perception.Vision.Shape,-0.012095747572803035
PC.Rest,-0.012174113109624598
PC.Transcranial Magnetic Stimulation,-0.012198740818884432
BD.Interoception.Hunger,-0.012284701199025045
PC.Object Manipulation/Discrimination,-0.012314465778641315
ST.Inhalation,-0.012314465778641336
ST.TMS,-0.012527315269845848
PC.Recitation/Repetition (Overt),-0.012585912884511035
PC.Word Generation (Overt),-0.012591124929457477
PC.Gambling,-0.012661689088475977
PC.Self-Reflection,-0.012672311636465938
BD.Interoception,-0.012815609507872241
RM.Pelvis,-0.012897398675891734
BD.Cognition,-0.012919759485502141
PC.Recitation/Repetition (Covert),-0.012940830059546748
BD.Cognition.Space,-0.013184868695083531
BD.Emotion.Happiness,-0.013642578373674979
PC.Imagined Objects/Scenes,-0.014385129173798528
PC.Chewing/Swallowing,-0.014486608476236834
PC.Grasping,-0.015511312717208185
ST.Tactile Stimulation,-0.01595359857806668
Contrast.External Variable,-0.016116497586677967
PC.Visual Pursuit/Tracking,-0.016245571448218626
RT.Grasp,-0.01636623400062981
ST.Objects,-0.016440991208486164
ST.Electricity,-0.01688799243887864
RT.Swallow,-0.01694114446860203
Contrast.Session,-0.01732252043838876
BD.Action.Imagination,-0.01736287541352709
PC.Taste,-0.01741727322205656
BD.Perception.Vision,-0.017577435122692688
PC.Tactile Monitor/Discrimination,-0.018658976364511533
PC.Drawing,-0.018678877133062127
PC.Naming (Covert),-0.018788433295052982
RT.Draw,-0.018918078202166042
ST.Abstract/Geometrical,-0.019240948878286812
RT.Speech,-0.01969052626445204
ST.Pictures,-0.01986702260726465
PC.Visuospatial Attention,-0.021195318418190542
PC.Autobiographical Recall,-0.021336309058420225
Instruct.Name,-0.02137141022384105
ST.Clicks,-0.021810913114722538
PC.Imagined Movement,-0.021954892527154168
SM.Gustatory,-0.02259421152504881
BD.Perception.Gustation,-0.022922531697042826
RT.Manipulate,-0.023147098240789477
ST.Food,-0.023257324067999526
BD.Emotion,-0.024504245098608195
RT.Flexion/Extension,-0.025279226362098874
PC.Visual Object Identification,-0.026313026638058283
Contrast.Experience Dependent Change,-0.026801069476621222
Contrast.Group,-0.027331654618085247
PC.Saccades,-0.02735028224727859
PC.Naming (Overt),-0.02798679506463317
RT.Saccades,-0.02842445829257561
BD.Perception.Somesthesis,-0.028640150968035308
RM.Ocular,-0.02917467193339174
RT.None,-0.029304418566607725
PC.Flexion/Extension,-0.03006990297798662
PC.Finger Tapping/Button Press,-0.03052348633695735
RM.None,-0.030560978628152845
ST.None,-0.0305712391614507
RT.Finger Tapping,-0.030594788381163068
SM.None,-0.03087649854451462
RM.Oral/Facial,-0.03150752972881014
SM.Tactile,-0.03275269166733541
BD.Action.Execution.Speech,-0.0333555888956616
PC.Vibrotactile Monitor/Discrimination,-0.034174232970807704
ST.Vibration,-0.03430871858853663
BD.Perception.Vision.Motion,-0.03476438575749722
PC.Reward,-0.042061226009060634
Instruct.Passive/Rest,-0.04267483438332497
BD.Action.Execution,-0.055708827006209626
Instruct.Move,-0.056422527103971123
