feature,r
Instruct.Not Defined.,-0.0117384826794946
RM.Leg,-0.011738482679494691
ST.Tactile Stimulation,-0.012263931282119146
PC.Self-Reflection,-0.012277912984707968
RT.None,-0.012304621908266969
RM.Torso,-0.012312231037997575
PC.Stroop-Other,-0.012437384379898662
PC.Semantic Monitor/Discrimination,-0.01275357110493208
PC.Encoding,-0.012838403404966316
PC.Episodic Recall,-0.012860548480852541
BD.Interoception.Respiration Regulation,-0.012860548480852546
PC.Hypercapnia,-0.012860548480852546
Instruct.Report,-0.013070691451683294
PC.Finger Tapping/Button Press,-0.013328889802328565
ST.Stories,-0.013892800683985879
RM.None,-0.013894179314214793
Instruct.Sing,-0.013980252829310903
BD.Perception.Audition,-0.014471668880509695
PC.Divided Auditory Attention,-0.014632385758605695
PC.Recitation/Repetition (Covert),-0.014874202781303055
PC.Music Production,-0.01493531004265563
SM.Olfactory,-0.014981266858855162
RT.Drink,-0.01531213166697798
PC.Video Games,-0.015312131666978129
PC.Tactile Monitor/Discrimination,-0.01543433780925519
BD.Cognition.Soma,-0.015471354423051979
BD.Interoception.Thirst,-0.015482415043351981
BD.Emotion.Anxiety,-0.01612512475082694
PC.Syntactic Discrimination,-0.016175126117580246
PC.Hunger/Satiety,-0.016189929266392636
ST.Odor,-0.0165497801162259
PC.Gambling,-0.016611606413377146
PC.Affective Pictures,-0.01685651694693255
BD.Emotion.Anger,-0.016858737034672625
ST.Clicks,-0.01686179579191973
BD.Perception.Somesthesis.Pain,-0.01694594194504289
PC.Naming (Overt),-0.01768887389384796
RM.Pelvis,-0.017817469621637154
ST.Infusion,-0.017963913008500643
PC.Autobiographical Recall,-0.017972861405027008
BD.Perception.Olfaction,-0.018453257757387695
PC.Micturition,-0.018578434465438574
BD.Action.Execution.Speech,-0.01858552189269536
PC.Deception,-0.01868961506149347
PC.Rest,-0.01880345289592421
ST.Acupuncture,-0.018947603622553242
PC.Olfactory Monitor/Discrimination,-0.019083480464921653
PC.Acupuncture,-0.01930981037906726
BD.Interoception.Hunger,-0.019309810379067413
ST.Music,-0.019376551006027372
PC.Grasping,-0.020923614314873572
PC.Pitch Monitor/Discrimination,-0.021274841657136796
PC.Transcranial Magnetic Stimulation,-0.02133941831237493
BD.Interoception.Bladder,-0.02135621263126689
PC.Pain Monitor/Discrimination,-0.021506390827824608
ST.TMS,-0.021662061902619434
SM.Interoceptive,-0.021799545031433575
Contrast.Stimulus Modality,-0.02282854453353972
RM.Foot,-0.022990219054788402
PC.Drawing,-0.023225808670387142
BD.Emotion.Disgust,-0.023447353786464488
RT.Draw,-0.023523237591044154
Instruct.Choose,-0.02354611903119676
BD.Action.Execution,-0.026522720556032598
PC.Reward,-0.026766227611768372
Contrast.Session,-0.027087668169183947
PC.Chewing/Swallowing,-0.02744134986592144
PC.Passive Viewing,-0.027482593338313488
ST.Words,-0.02903264275554639
Instruct.Attend,-0.029468969242315766
PC.Classical Conditioning,-0.02980009796162847
RT.Finger Tapping,-0.030063590335391323
ST.Faces,-0.030593242367603676
BD.Emotion.Happiness,-0.03067272371368639
PC.Emotion Induction,-0.03069636810744407
PC.Flexion/Extension,-0.030837616828646598
RT.Flexion/Extension,-0.030953559327163527
SM.Auditory,-0.031014703545301624
ST.None,-0.03126481521098786
RM.Oral/Facial,-0.03139173933457816
BD.Emotion.Sadness,-0.03184627242890067
ST.Electricity,-0.03240235282195826
Contrast.Group,-0.03269119662488868
BD.Perception.Gustation,-0.03381512220580752
SM.None,-0.034917136821572894
PC.Taste,-0.03516875055831554
BD.Emotion.Fear,-0.036931804696810074
Contrast.External Variable,-0.03724243137824096
ST.Pictures,-0.03750823660810241
RT.Swallow,-0.0375582465726379
PC.Face Monitor/Discrimination,-0.040465218558239
