feature,r
RM.Leg,-0.006655260652230575
ST.Reversed Speech,-0.006655260652230632
RM.Torso,-0.006980553535381199
ST.Tools,-0.006980553535381242
BD.Cognition.Language,-0.007005345763512416
PC.Hypercapnia,-0.007291428083821586
BD.Interoception.Respiration Regulation,-0.007291428083821586
PC.Transcranial Magnetic Stimulation,-0.0074129156166297516
RM.Foot,-0.007460939390846836
BD.Perception.Gustation,-0.0075136631281970375
RT.Write,-0.007589656272182429
ST.Infusion,-0.007606794034479698
ST.TMS,-0.00766107574189873
ST.Objects,-0.007671400262285508
RM.Pelvis,-0.007677071738491453
BD.Interoception.Bladder,-0.007767535828795129
PC.Word Stem Completion (Overt),-0.007876674717331915
PC.Tower of London,-0.00815366732074874
Instruct.Sing,-0.00815366732074874
PC.Flashing Checkerboard,-0.008153667320748804
ST.Sounds (Environmental),-0.008233851529145087
BD.Perception.Vision.Color,-0.00867535158555927
PC.Object Manipulation/Discrimination,-0.008681379882514856
RT.Drink,-0.008681379882514885
PC.Video Games,-0.008681379882514917
SM.Gustatory,-0.00885749409549195
PC.Hunger/Satiety,-0.009179056795580547
PC.Rest,-0.00930692249584753
ST.Food,-0.009406290438430264
PC.Gambling,-0.009418131248463002
PC.Syntactic Discrimination,-0.00947011421362559
PC.Micturition,-0.009536375368939564
PC.Affective Words,-0.009651345782973778
ST.Noise,-0.009850501625082785
ST.Digits,-0.01009887957638987
BD.Action.Rest,-0.010101808532915207
PC.Pitch Monitor/Discrimination,-0.010108942306334983
PC.Anti-Saccades,-0.010150193772239054
BD.Interoception.Sleep,-0.010159441329540742
SM.Interoceptive,-0.01022312508227862
PC.Word Generation (Covert),-0.010301734975618626
BD.Action.Preparation,-0.010434697133143942
ST.Numbers,-0.01053324584223023
Instruct.Read,-0.01069171909969529
BD.Action.Imagination,-0.010766774689276651
PC.Sequence Recall/Learning,-0.010830491725984055
BD.Interoception.Hunger,-0.010947907385196564
PC.Fixation,-0.011542381189469224
BD.Cognition.Music,-0.011577190785968085
PC.Figurative Language,-0.011818763998073157
Instruct.Generate,-0.0118492698719539
BD.Cognition.Attention,-0.01188697475646954
ST.Tactile Stimulation,-0.011887170026562614
Instruct.None,-0.011909250761668213
PC.Stroop-Other,-0.011922486204888364
PC.Pointing,-0.012291032495542134
ST.Pain,-0.012392579448173256
PC.Finger Tapping/Button Press,-0.012407691810352778
BD.Cognition.Language.Semantics,-0.012878559971463695
BD.Action.Execution.Speech,-0.01311790525865071
PC.Drawing,-0.013168125283370977
Contrast.Session,-0.01330994103429065
RT.Draw,-0.013336755850585365
PC.Counting/Calculation,-0.013351380160058731
ST.Heat,-0.013533707336782615
ST.Pseudowords,-0.013562870066871855
PC.Grasping,-0.013991388517711752
ST.Electricity,-0.014099786577448656
Instruct.Track,-0.014462049916306464
ST.Symbols,-0.01477622620843695
PC.Music Comprehension,-0.014895466205181347
ST.Syllables,-0.01495369950703573
BD.Cognition.Language.Syntax,-0.015233697637080375
PC.Visuospatial Attention,-0.015447528270222959
PC.Cued Explicit Recognition/Recall,-0.01556205832721422
ST.Music,-0.015758597199056208
PC.Phonological Discrimination,-0.016211861403991043
RT.Manipulate,-0.01644809908565211
PC.Delayed Match to Sample,-0.017023097354470614
BD.Action.Inhibition,-0.017228344225400604
BD.Perception.Somesthesis.Pain,-0.01723132263736331
PC.Saccades,-0.01755976697341549
PC.Naming (Covert),-0.01767778070023813
PC.Task Switching,-0.01803323313045366
PC.Go/No-Go,-0.018143228100184667
ST.False Font,-0.01833151570471378
PC.Imagined Movement,-0.018473037011373542
