Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
LDA50_abstract_weight__37_language_reading_word,0.07319746091301213,1.791597518583366,0.10514230740375553,9.429554837570803e-06,4.42985710458322,0.5632266546768335
LDA50_abstract_weight__40_face_faces_facial,3.8452008840277697e-10,-6.260185383942671,0.10652415864612196,0.00066056252316279,3.405445271000329,0.5575342128865017
LDA50_abstract_weight__47_attention_attentional_target,3.0929860219527154e-59,16.2300319086828,0.0987966026887333,0.006579642980609177,2.717403044132503,0.5345605106578581
LDA50_abstract_weight__9_memory_working_wm,6.980040413747678e-05,-3.9769651014175413,0.10360273452958238,0.006720759766544945,2.710372917151618,0.5433654076911423
LDA50_abstract_weight__38_semantic_category_representations,0.3846345720870845,0.8693886809620833,0.10192817053677541,0.008521587970686634,2.6306734220640764,0.5382879699358911
LDA50_abstract_weight__19_action_actions_observation,5.53296334547309e-18,-8.641809492278973,0.10378893745118253,0.03134211046713501,2.152701946022143,0.5392483982370088
LDA50_abstract_weight__20_control_conflict_task,8.786987713562142e-06,-4.445053795000176,0.1021819193743355,0.03847071741863971,2.0698038423752783,0.533549101875741
LDA50_abstract_weight__48_prefrontal_cortex_pfc,7.635187100657962e-278,35.61703205950064,0.09581782243715467,0.05490997569452976,1.9195878837697904,0.5265372490713031
LDA50_abstract_weight__28_social_empathy_moral,1.0053322389166892e-22,-9.811430411360414,0.1024085349315125,0.11172006682788733,1.5905092297622072,0.5302429463619112
LDA50_abstract_weight__6_auditory_speech_temporal,1.0360989348829345e-13,-7.436216608511698,0.10117114852393155,0.16683402650086027,1.3824485213416953,0.5243499117110796
LDA50_abstract_weight__26_emotional_amygdala_negative,9.393177679826763e-85,19.507973956565973,0.09773731375281547,0.3083444108133706,1.0187021094937654,0.5129153269609852
LDA50_abstract_weight__18_number_ips_numerical,4.784190124608867e-61,-16.483964784140223,0.10198843305925137,0.3239575158095297,0.9863579014561654,0.524505065692908
LDA50_abstract_weight__16_response_inhibition_control,5.485245347098581e-20,-9.15402188254713,0.10020994785025433,0.3560272160820883,0.9229616017115746,0.5172068183303757
LDA50_abstract_weight__44_eye_sleep_gaze,4.559374838095039e-60,-16.347132377515766,0.10055431726365288,0.5003572860309835,0.6739276912517225,0.5167537842241235
LDA50_abstract_weight__8_mpfc_social_medial,1.1450212273877308e-16,-8.2886904350881,0.09920012686185263,0.5466388276152667,0.6028043875491813,0.5109291571049464
LDA50_abstract_weight__42_visual_cortex_sensory,7.486987473997335e-20,9.120367697347813,0.09806407358525804,0.5739065560269649,0.5623074606990829,0.507439872300335
LDA50_abstract_weight__24_age_adults_older,0.0009595714218694643,3.302119609741157,0.0982895236558522,0.5916186742409106,0.5364918396060679,0.5075505954482612
LDA50_abstract_weight__11_learning_training_practice,1.593478976170211e-09,-6.034609146708077,0.09830856852532552,0.7599954395046086,0.3054867768498178,0.5051777317915659
LDA50_abstract_weight__4_stimulus_time_repetition,0.12193727851997481,1.546693055285368,0.09797009550400328,0.802170365955463,0.2505392360889378,0.5036173981499705
LDA50_abstract_weight__25_spatial_body_human,0.013468848292282936,-2.4711256561496784,0.09778078336847604,0.9305307541535193,0.08717708420350409,0.5013546993722234
LDA50_abstract_weight__17_motor_cortex_hand,0.045547562336358156,1.999562169943349,0.09767515856459533,0.9707760200287723,0.03663502039147146,0.5005253086592871
LDA50_abstract_weight__33_memory_retrieval_encoding,7.064083936126066e-05,3.9741169818976667,0.09758210112356919,0.9682668263051316,-0.039782126038255275,0.4994449977731504
LDA50_abstract_weight__23_asd_autism_group,9.343834312329807e-79,-18.788701161100786,0.09732124950534028,0.9493912403718389,-0.06347126491196026,0.4982330707205402
LDA50_abstract_weight__45_motion_perception_visual,2.910019535386128e-40,-13.282875236771336,0.09726581606928106,0.9176606682143331,-0.10338090288937804,0.4977236575718259
LDA50_abstract_weight__30_decision_making_risk,2.5195710641572762e-29,-11.242563744236236,0.09708784390357232,0.859566072318637,-0.17692656450825375,0.4964217503975485
LDA50_abstract_weight__31_model_models_prediction,5.964009150710492e-16,-8.090050311833863,0.09558792431474866,0.39628745974772717,-0.8482702896151397,0.4846875330905089
LDA50_abstract_weight__3_cortex_anterior_cingulate,1.2889027693291032e-94,20.63657029750252,0.09771519044517649,0.3326234271041835,-0.9688432032456176,0.4877174517209223
LDA50_abstract_weight__12_women_men_sex,1.77854921629428e-77,-18.631679434025877,0.09217087052134557,0.23864241930857838,-1.1783868460690914,0.46643537988428735
LDA50_abstract_weight__22_method_group_approach,0.0,inf,0.1027976534033582,0.21132550091878113,-1.2499289554813764,0.4706905955101809
LDA50_abstract_weight__29_stress_ptsd_trauma,8.802434438896285e-75,-18.296632482713946,0.0909509505797424,0.13845031758182574,-1.481586634155855,0.45812238795827526
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,9.344489751573909e-15,-7.747872495634856,0.09403950641514044,0.11353411725276012,-1.5825059405254907,0.4717536510811729
LDA50_abstract_weight__41_imagery_mental_events,7.532034102553606e-38,-12.860262613130502,0.09207537624103546,0.07898770283736906,-1.756590092976117,0.4617026519430833
LDA50_abstract_weight__7_reward_feedback_striatum,7.052631951909338e-21,-9.372960056607885,0.09322078615997947,0.07798147754332911,-1.7625200162462773,0.46673727155601324
LDA50_abstract_weight__0_network_state_resting,8.026715965880323e-10,6.144398375813381,0.09606395507501961,0.057750449308147406,-1.8975874471386351,0.4742281685166944
LDA50_abstract_weight__1_anxiety_trait_personality,2.1199132786735036e-48,-14.619162714456596,0.0903167635875643,0.03715948587649439,-2.0840074910119712,0.45046355770867835
LDA50_abstract_weight__13_fear_threat_smokers,6.149247165215384e-64,-16.881565333319056,0.08900193896651828,0.03350011146424705,-2.1260378094557026,0.4432338178200942
